method,window,period,date,mae,mse,rank_correlation,high_quartile_overlap,low_quartile_overlap
mean7,val_august,validation,2025-08-22,0.13174890873015874,0.021711866951530615,0.961904034667501,0.9444444444444444,0.75
mean7,val_august,validation,2025-08-23,0.13412797619047623,0.021802774095804993,0.9589934078790788,0.9444444444444444,0.75
mean7,val_august,validation,2025-08-24,0.05130654761904762,0.003998993214285715,0.9772375384193688,0.9166666666666666,0.7777777777777778
mean7,val_august,validation,2025-08-25,0.06873551587301588,0.006953463526077098,0.9520646974370787,0.9444444444444444,0.6666666666666666
mean7,val_august,validation,2025-08-26,0.0552484126984127,0.004510137774943311,0.9712864144490283,0.8611111111111112,0.8055555555555556
mean7,val_august,validation,2025-08-27,0.06640932539682538,0.0065826961961451234,0.9556505820503622,0.8611111111111112,0.75
mean7,val_august,validation,2025-08-28,0.07400505952380951,0.009359691568877547,0.9316813995706448,0.8611111111111112,0.6388888888888888
mean7,val_august,validation,2025-08-29,0.13391428571428574,0.022878937020975057,0.9551000723414517,0.9444444444444444,0.6666666666666666
mean7,val_august,validation,2025-08-30,0.1447313492063492,0.028693702777777774,0.96004035049517,0.9166666666666666,0.7222222222222222
mean7,val_august,validation,2025-08-31,0.05793521825396827,0.00448783386479592,0.9474328303927602,0.9166666666666666,0.7222222222222222
mean7,eval_september,evaluation,2025-09-10,0.08075823412698412,0.00962936953089569,0.9176312193553573,0.8611111111111112,0.6388888888888888
mean7,eval_september,evaluation,2025-09-11,0.05342291666666665,0.003983710712868478,0.9372447323820464,0.8888888888888888,0.6111111111111112
mean7,eval_september,evaluation,2025-09-12,0.13119454365079364,0.021942914981575964,0.9459919198378696,0.8611111111111112,0.6111111111111112
mean7,eval_september,evaluation,2025-09-13,0.1423347222222222,0.0261781421201814,0.9513201336731162,0.9166666666666666,0.6944444444444444
mean7,eval_september,evaluation,2025-09-14,0.06920803571428571,0.007160951310941043,0.9190112471707496,0.9166666666666666,0.5277777777777778
mean7,eval_september,evaluation,2025-09-15,0.053628869047619064,0.004093989125566895,0.9696889317578974,0.8888888888888888,0.6944444444444444
mean7,eval_september,evaluation,2025-09-16,0.07089543650793652,0.00671652106292517,0.9268374532961081,0.9444444444444444,0.6111111111111112
mean7,eval_september,evaluation,2025-09-17,0.06790843253968254,0.006912320106292518,0.9253222972139251,0.9166666666666666,0.5555555555555556
mean7,eval_september,evaluation,2025-09-18,0.0625863095238095,0.005349257681405893,0.9403463153027493,0.9166666666666666,0.6944444444444444
mean7,eval_september,evaluation,2025-09-19,0.12201220238095238,0.018731401653911565,0.9529619805481875,0.8611111111111112,0.6388888888888888
mean7,eval_september,evaluation,2025-09-20,0.13063968253968256,0.020193817723922907,0.9561771561771563,0.9166666666666666,0.6944444444444444
mean7,eval_september,evaluation,2025-09-21,0.0577920634920635,0.004971124248866214,0.9027527987173576,0.8611111111111112,0.4722222222222222
mean7,eval_september,evaluation,2025-09-22,0.06337777777777778,0.005779184246031747,0.9299994574399001,0.8888888888888888,0.6111111111111112
mean7,eval_september,evaluation,2025-09-23,0.06235724206349205,0.0060319541992630375,0.9524051619929098,0.8611111111111112,0.7222222222222222
mean7,eval_december,evaluation,2025-12-08,0.05379761904761906,0.004278465870181406,0.9899927457474088,0.9444444444444444,0.9166666666666666
mean7,eval_december,evaluation,2025-12-09,0.05510982142857143,0.004638546835317461,0.9839080136423966,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-10,0.06404900793650793,0.005799348664965985,0.9836528085640159,0.9444444444444444,0.9444444444444444
mean7,eval_december,evaluation,2025-12-11,0.04928015873015874,0.0034187920776644004,0.9819326861439718,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-12,0.13132857142857143,0.0212724234920635,0.9678964713447472,0.9722222222222222,0.8888888888888888
mean7,eval_december,evaluation,2025-12-13,0.12623511904761905,0.02063172845804989,0.9639709066507826,0.9444444444444444,0.7777777777777778
mean7,eval_december,evaluation,2025-12-14,0.06661597222222222,0.006240505103458052,0.986695174616522,0.9722222222222222,0.9444444444444444
mean7,eval_december,evaluation,2025-12-15,0.061336805555555554,0.005326173541666665,0.9753516598344185,0.8888888888888888,0.8333333333333334
mean7,eval_december,evaluation,2025-12-16,0.05366517857142857,0.003980074791666666,0.9890563459528978,0.9722222222222222,0.8888888888888888
mean7,eval_december,evaluation,2025-12-17,0.052521428571428566,0.0039831995238095224,0.9811550518447071,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-18,0.05642847222222221,0.004443810840419501,0.9817910354789895,0.9444444444444444,0.8888888888888888
mean7,eval_december,evaluation,2025-12-19,0.1354359126984127,0.023404178863378686,0.9675468209950969,0.9444444444444444,0.8611111111111112
mean7,eval_december,evaluation,2025-12-20,0.14118660714285713,0.02544074294926304,0.9702475685234306,0.9444444444444444,0.8055555555555556
mean7,eval_december,evaluation,2025-12-21,0.05431170634920634,0.004098392619047619,0.9873864387658365,0.9166666666666666,0.8888888888888888
mean14,dev_march,development,2025-03-07,0.14287986111111112,0.026017274862528344,0.9025750568438131,0.8333333333333334,0.5555555555555556
mean14,dev_march,development,2025-03-08,0.1537172619047619,0.030083715798611108,0.904760278034698,0.8611111111111112,0.5833333333333334
mean14,dev_march,development,2025-03-09,0.04279474206349207,0.00271838505739796,0.9662597121013157,0.9444444444444444,0.7777777777777778
mean14,dev_march,development,2025-03-10,0.058539384920634915,0.005373823416241496,0.967816091954023,0.9166666666666666,0.7777777777777778
mean14,dev_march,development,2025-03-11,0.049161160714285716,0.0036646703929280044,0.9574501220265684,0.9166666666666666,0.8333333333333334
mean14,dev_march,development,2025-03-12,0.04461240079365079,0.0029268887308673466,0.9559379389496413,0.8611111111111112,0.7777777777777778
mean14,dev_march,development,2025-03-13,0.06059598214285714,0.005925330786918936,0.9621413069688932,0.8611111111111112,0.8333333333333334
mean14,dev_march,development,2025-03-14,0.15204226190476192,0.02991781436720521,0.8900246966192245,0.8888888888888888,0.5555555555555556
mean14,dev_march,development,2025-03-15,0.13779940476190478,0.024805483737953514,0.9199129088431105,0.8055555555555556,0.6111111111111112
mean14,dev_march,development,2025-03-16,0.04943938492063491,0.0035683493636621314,0.9569246845108914,0.8888888888888888,0.75
mean14,dev_march,development,2025-03-17,0.035512648809523824,0.0018361309187216565,0.9455839932041786,0.9166666666666666,0.7222222222222222
mean14,dev_march,development,2025-03-18,0.04444652777777779,0.0031083048022959195,0.9596423910171128,0.9166666666666666,0.7777777777777778
mean14,dev_march,development,2025-03-19,0.0440017857142857,0.0030365149071712,0.9704404196636016,0.9444444444444444,0.8333333333333334
mean14,dev_march,development,2025-03-20,0.05137728174603175,0.003690787347647392,0.9718038861469882,0.9444444444444444,0.7777777777777778
mean14,dev_april,development,2025-04-17,0.05123318452380951,0.0038981978270266424,0.9564282542183411,0.9166666666666666,0.75
mean14,dev_april,development,2025-04-18,0.13954414682539681,0.024754932823129253,0.9563256825319679,0.8611111111111112,0.8055555555555556
mean14,dev_april,development,2025-04-19,0.14098199404761905,0.025303677576176298,0.9425777949297149,0.8611111111111112,0.6666666666666666
mean14,dev_april,development,2025-04-20,0.05036121031746032,0.0038152815887188213,0.9449329181768216,0.9166666666666666,0.6944444444444444
mean14,dev_april,development,2025-04-21,0.04323665674603175,0.0027005691471797054,0.9706022130482885,0.9166666666666666,0.6944444444444444
mean14,dev_april,development,2025-04-22,0.0563278273809524,0.004572615868409867,0.9405814254930684,0.8888888888888888,0.6666666666666666
mean14,dev_april,development,2025-04-23,0.055974107142857145,0.004464839838435373,0.9424452841871209,0.9444444444444444,0.6388888888888888
mean14,dev_april,development,2025-04-24,0.048798313492063504,0.0034689792871315213,0.9497144510745097,0.8888888888888888,0.7222222222222222
mean14,dev_april,development,2025-04-25,0.15239409722222222,0.02919041794536565,0.9369624628245317,0.8888888888888888,0.7222222222222222
mean14,dev_april,development,2025-04-26,0.1549641865079365,0.03225874372661565,0.9283937319974181,0.8333333333333334,0.6111111111111112
mean14,dev_april,development,2025-04-27,0.05028234126984127,0.003997422401502269,0.9579575596816976,0.8888888888888888,0.7222222222222222
mean14,dev_april,development,2025-04-28,0.08035386904761904,0.00997002944515306,0.9131018406880477,0.8333333333333334,0.6111111111111112
mean14,dev_april,development,2025-04-29,0.04681393849206349,0.0033513534364370736,0.9478165375071222,0.9166666666666666,0.6666666666666666
mean14,dev_april,development,2025-04-30,0.04773844246031747,0.003764504253472222,0.930067639536647,0.9166666666666666,0.6111111111111112
mean14,val_june,validation,2025-06-08,0.0703061507936508,0.006355504963860545,0.9560163973957078,0.8611111111111112,0.7777777777777778
mean14,val_june,validation,2025-06-09,0.08384112103174604,0.0098997239990788,0.9533928745508141,0.8055555555555556,0.6944444444444444
mean14,val_june,validation,2025-06-10,0.07699404761904763,0.008435197849348073,0.9574973022632111,0.8611111111111112,0.7222222222222222
mean14,val_june,validation,2025-06-11,0.08834588293650793,0.011124956121386052,0.9573787424217154,0.8333333333333334,0.7222222222222222
mean14,val_june,validation,2025-06-12,0.076074751984127,0.007955588566113947,0.9686821169582235,0.8611111111111112,0.75
mean14,val_june,validation,2025-06-13,0.11603437500000001,0.016907297776006233,0.939035185109373,0.8888888888888888,0.6944444444444444
mean14,val_june,validation,2025-06-14,0.126650248015873,0.020949550150581062,0.9377339798547587,0.8055555555555556,0.6666666666666666
mean14,val_june,validation,2025-06-15,0.054656894841269836,0.004716435471584467,0.9748221353012467,0.8888888888888888,0.7777777777777778
mean14,val_june,validation,2025-06-16,0.059169543650793646,0.00499589066893424,0.966697713304307,0.8888888888888888,0.7777777777777778
mean14,val_june,validation,2025-06-17,0.06250257936507937,0.006618107519132655,0.9691745036572623,0.7777777777777778,0.8055555555555556
mean14,val_june,validation,2025-06-18,0.05307504960317463,0.004228589451176306,0.9767833944054789,0.8611111111111112,0.8888888888888888
mean14,val_june,validation,2025-06-19,0.044245932539682536,0.0029600665270691612,0.9715044153581289,0.9166666666666666,0.8055555555555556
mean14,val_june,validation,2025-06-20,0.1473391369047619,0.026898053525014173,0.9288511060722336,0.8888888888888888,0.6666666666666666
mean14,val_june,validation,2025-06-21,0.1573378968253968,0.032720021830357146,0.8995407317952574,0.8888888888888888,0.5
mean14,val_august,validation,2025-08-18,0.05993174603174604,0.005315418137755101,0.9750652080447628,0.8888888888888888,0.8055555555555556
mean14,val_august,validation,2025-08-19,0.05478869047619046,0.004198619287131517,0.9707559094061669,0.8888888888888888,0.7222222222222222
mean14,val_august,validation,2025-08-20,0.07774940476190478,0.00880112348426871,0.9573677330682964,0.8888888888888888,0.8055555555555556
mean14,val_august,validation,2025-08-21,0.05882847222222222,0.005435367914540815,0.9564594450405168,0.9444444444444444,0.7222222222222222
mean14,val_august,validation,2025-08-22,0.13147633928571426,0.021801313498086727,0.9652156788747627,0.9444444444444444,0.7222222222222222
mean14,val_august,validation,2025-08-23,0.1342860119047619,0.02182588160218254,0.96235929824751,0.9444444444444444,0.7222222222222222
mean14,val_august,validation,2025-08-24,0.05186592261904763,0.004041129606363379,0.9796499068601937,0.9166666666666666,0.8333333333333334
mean14,val_august,validation,2025-08-25,0.06967723214285715,0.007214232560586735,0.959829354382522,0.9444444444444444,0.7222222222222222
mean14,val_august,validation,2025-08-26,0.056173908730158734,0.004724496724773242,0.9705499663918234,0.8888888888888888,0.8055555555555556
mean14,val_august,validation,2025-08-27,0.06840168650793652,0.007183466361961451,0.9598082143902795,0.8888888888888888,0.7222222222222222
mean14,val_august,validation,2025-08-28,0.07605535714285712,0.01002669437641723,0.9304234595779971,0.8888888888888888,0.6111111111111112
mean14,val_august,validation,2025-08-29,0.1303392857142857,0.021101632461026074,0.9612410577927821,0.9444444444444444,0.75
mean14,val_august,validation,2025-08-30,0.14198546626984124,0.026629410532525506,0.96740913854355,0.9444444444444444,0.8055555555555556
mean14,val_august,validation,2025-08-31,0.059789484126984135,0.004839636372590706,0.9503978779840849,0.9166666666666666,0.75
mean14,eval_september,evaluation,2025-09-10,0.06590644841269841,0.006788824779620181,0.9190217828148862,0.8611111111111112,0.6388888888888888
mean14,eval_september,evaluation,2025-09-11,0.04588819444444445,0.0030898063272392275,0.9495488199796007,0.8611111111111112,0.6666666666666666
mean14,eval_september,evaluation,2025-09-12,0.1487279265873016,0.027256941971017575,0.951016700863388,0.8333333333333334,0.6944444444444444
mean14,eval_september,evaluation,2025-09-13,0.15112723214285714,0.02844800250389739,0.9437724937172293,0.9444444444444444,0.6666666666666666
mean14,eval_september,evaluation,2025-09-14,0.06746369047619047,0.0069537609899376395,0.9274531435733008,0.8888888888888888,0.5555555555555556
mean14,eval_september,evaluation,2025-09-15,0.05871066468253969,0.0049350422445436515,0.9692397810066191,0.8888888888888888,0.7222222222222222
mean14,eval_september,evaluation,2025-09-16,0.07306507936507936,0.006969733183106574,0.9347055490154272,0.9444444444444444,0.6388888888888888
mean14,eval_september,evaluation,2025-09-17,0.07196602182539681,0.007757427501062923,0.9260698278008908,0.9166666666666666,0.5555555555555556
mean14,eval_september,evaluation,2025-09-18,0.06443789682539681,0.0056923900992063466,0.9412144144670047,0.8888888888888888,0.6388888888888888
mean14,eval_september,evaluation,2025-09-19,0.11768968253968254,0.017360644360119044,0.9573134769250441,0.8888888888888888,0.6666666666666666
mean14,eval_september,evaluation,2025-09-20,0.1261937996031746,0.018870717985048184,0.9537336226991399,0.8888888888888888,0.6944444444444444
mean14,eval_september,evaluation,2025-09-21,0.0627061011904762,0.005632936355229593,0.9055942158892488,0.8611111111111112,0.5
mean14,eval_september,evaluation,2025-09-22,0.06805982142857142,0.006504999762613378,0.9245617807304672,0.9166666666666666,0.5833333333333334
mean14,eval_september,evaluation,2025-09-23,0.06872435515873015,0.007128371722293084,0.9355073366659294,0.8611111111111112,0.6111111111111112
mean14,eval_december,evaluation,2025-12-08,0.09327648809523811,0.012318975143140592,0.9849529478215929,0.9166666666666666,0.9166666666666666
mean14,eval_december,evaluation,2025-12-09,0.08587772817460317,0.010892696353812356,0.9836427611199854,0.9166666666666666,0.8888888888888888
mean14,eval_december,evaluation,2025-12-10,0.08973397817460319,0.011456969454010774,0.981542845317562,0.9444444444444444,0.9444444444444444
mean14,eval_december,evaluation,2025-12-11,0.06790798611111111,0.006600261511125287,0.9812886637822087,0.9444444444444444,0.8888888888888888
mean14,eval_december,evaluation,2025-12-12,0.11558402777777776,0.017038848002409297,0.9673950721360403,0.9722222222222222,0.8888888888888888
mean14,eval_december,evaluation,2025-12-13,0.11599007936507937,0.017717305800736965,0.9652208074323733,0.9444444444444444,0.8055555555555556
mean14,eval_december,evaluation,2025-12-14,0.07149394841269842,0.007140290384070295,0.987229698638957,0.9444444444444444,0.9444444444444444
mean14,eval_december,evaluation,2025-12-15,0.06153129960317462,0.005450580726686509,0.9780242745759987,0.8888888888888888,0.8333333333333334
mean14,eval_december,evaluation,2025-12-16,0.054697271825396826,0.004274438029691043,0.9897355518045173,0.9722222222222222,0.8888888888888888
mean14,eval_december,evaluation,2025-12-17,0.053624057539682544,0.004182732975836168,0.9838557993730408,0.9444444444444444,0.8611111111111112
mean14,eval_december,evaluation,2025-12-18,0.05715446428571428,0.004619890658304991,0.9826048776277745,0.9444444444444444,0.8888888888888888
mean14,eval_december,evaluation,2025-12-19,0.13292713293650793,0.022419074198200113,0.9691131212761691,0.9444444444444444,0.8333333333333334
mean14,eval_december,evaluation,2025-12-20,0.13911448412698413,0.02476785669571995,0.9704083273048791,0.9444444444444444,0.8333333333333334
mean14,eval_december,evaluation,2025-12-21,0.05490907738095239,0.004249870694798754,0.9875954256016757,0.9166666666666666,0.8888888888888888
mean28,dev_march,development,2025-03-07,0.15218660714285714,0.02965779106133078,0.9031738839063758,0.8333333333333334,0.6111111111111112
mean28,dev_march,development,2025-03-08,0.1626671130952381,0.03372665104237528,0.902878294183884,0.8611111111111112,0.6388888888888888
mean28,dev_march,development,2025-03-09,0.03697388392857142,0.0020966007019734955,0.9667701217452451,0.9444444444444444,0.7777777777777778
mean28,dev_march,development,2025-03-10,0.0509170386904762,0.004126677458811651,0.9667470460573908,0.9444444444444444,0.8055555555555556
mean28,dev_march,development,2025-03-11,0.042650520833333344,0.0028101003292410713,0.9582820495564375,0.9166666666666666,0.8333333333333334
mean28,dev_march,development,2025-03-12,0.041461954365079365,0.002519910374503967,0.9547342551547594,0.8888888888888888,0.75
mean28,dev_march,development,2025-03-13,0.05504610615079365,0.004917234248423328,0.9627883610642233,0.8888888888888888,0.8055555555555556
mean28,dev_march,development,2025-03-14,0.16026364087301587,0.033108215853883224,0.886264943062924,0.8611111111111112,0.5555555555555556
mean28,dev_march,development,2025-03-15,0.14662209821428573,0.027759715675931836,0.9208513391726969,0.8055555555555556,0.6111111111111112
mean28,dev_march,development,2025-03-16,0.043117088293650796,0.0027477010979131238,0.9551402620368138,0.9166666666666666,0.7777777777777778
mean28,dev_march,development,2025-03-17,0.033319990079365085,0.0015739028640518711,0.9430540442552817,0.9166666666666666,0.75
mean28,dev_march,development,2025-03-18,0.03765126488095239,0.0021791965978422622,0.9622969283971707,0.9166666666666666,0.7777777777777778
mean28,dev_march,development,2025-03-19,0.038416071428571424,0.0022313731111819725,0.9671830383088379,0.9444444444444444,0.8333333333333334
mean28,dev_march,development,2025-03-20,0.04284201388888889,0.0026257595241638318,0.9717415920565874,0.9166666666666666,0.7777777777777778
mean28,dev_april,development,2025-04-17,0.04636309523809525,0.003143167313988097,0.961896073259866,0.9166666666666666,0.7222222222222222
mean28,dev_april,development,2025-04-18,0.14531646825396824,0.02719718039700255,0.9532129781162832,0.8611111111111112,0.8611111111111112
mean28,dev_april,development,2025-04-19,0.14637199900793652,0.027441906706614935,0.9430902150901347,0.8333333333333334,0.6666666666666666
mean28,dev_april,development,2025-04-20,0.045904861111111105,0.0031213140336238667,0.947798452093523,0.9166666666666666,0.6666666666666666
mean28,dev_april,development,2025-04-21,0.0390185267857143,0.002160713983223499,0.9741509667143478,0.9166666666666666,0.6944444444444444
mean28,dev_april,development,2025-04-22,0.05162529761904763,0.003867644698660717,0.9422292063141087,0.8888888888888888,0.6388888888888888
mean28,dev_april,development,2025-04-23,0.05126753472222221,0.003772465380084324,0.9495327440853037,0.9444444444444444,0.7222222222222222
mean28,dev_april,development,2025-04-24,0.0445907986111111,0.0029208643107816023,0.9539544809757975,0.8888888888888888,0.6944444444444444
mean28,dev_april,development,2025-04-25,0.15876597222222225,0.03203159075786566,0.9341974117836188,0.8611111111111112,0.7222222222222222
mean28,dev_april,development,2025-04-26,0.16100312500000002,0.034831837964498305,0.9246199044359877,0.8055555555555556,0.6388888888888888
mean28,dev_april,development,2025-04-27,0.044430803571428576,0.0031713817005031186,0.9645406317820111,0.8888888888888888,0.75
mean28,dev_april,development,2025-04-28,0.07275947420634919,0.008182235729698128,0.9203078530664739,0.8888888888888888,0.6666666666666666
mean28,dev_april,development,2025-04-29,0.04124600694444444,0.0026482527870783728,0.9518365722962958,0.9444444444444444,0.6944444444444444
mean28,dev_april,development,2025-04-30,0.044425372023809515,0.0033654581672512753,0.9321092842663665,0.8611111111111112,0.6111111111111112
mean28,val_june,validation,2025-06-08,0.08576984126984126,0.009510128965242347,0.9290169600514429,0.8611111111111112,0.6944444444444444
mean28,val_june,validation,2025-06-09,0.10472589285714284,0.014674706149022103,0.9339751647071348,0.8055555555555556,0.6666666666666666
mean28,val_june,validation,2025-06-10,0.0998422619047619,0.01349628196712018,0.9346835758470279,0.8888888888888888,0.6666666666666666
mean28,val_june,validation,2025-06-11,0.11403849206349206,0.017800184686791384,0.9311428565687174,0.8333333333333334,0.5833333333333334
mean28,val_june,validation,2025-06-12,0.10312586805555556,0.014542903495695154,0.9471544633779742,0.8611111111111112,0.75
mean28,val_june,validation,2025-06-13,0.08476369047619046,0.009406664342403627,0.9563850940293933,0.9166666666666666,0.8055555555555556
mean28,val_june,validation,2025-06-14,0.09501956845238096,0.012555031731239369,0.9431294572992623,0.8055555555555556,0.7222222222222222
mean28,val_june,validation,2025-06-15,0.08883846726190477,0.011148094674833476,0.9585774441141444,0.8888888888888888,0.75
mean28,val_june,validation,2025-06-16,0.09134749503968252,0.01119350892263676,0.9484053183227263,0.8888888888888888,0.7222222222222222
mean28,val_june,validation,2025-06-17,0.09320429067460317,0.013000709872360402,0.9544248854593682,0.7777777777777778,0.7777777777777778
mean28,val_june,validation,2025-06-18,0.08205374503968255,0.00938576672326743,0.9652549687077542,0.8888888888888888,0.8055555555555556
mean28,val_june,validation,2025-06-19,0.0682109623015873,0.006380254341695011,0.9671619056849229,0.9444444444444444,0.7777777777777778
mean28,val_june,validation,2025-06-20,0.1222451636904762,0.018691289822225763,0.9355246116922692,0.9166666666666666,0.6388888888888888
mean28,val_june,validation,2025-06-21,0.13671488095238093,0.024773223870642,0.909417359353967,0.8611111111111112,0.5
mean28,val_august,validation,2025-08-18,0.049552232142857165,0.003809526722115932,0.9783648170352812,0.8611111111111112,0.8055555555555556
mean28,val_august,validation,2025-08-19,0.043646230158730176,0.0027780986984481306,0.9707960991822897,0.8611111111111112,0.6944444444444444
mean28,val_august,validation,2025-08-20,0.06745793650793651,0.006590977539505389,0.9611154259262807,0.8611111111111112,0.8055555555555556
mean28,val_august,validation,2025-08-21,0.04920434027777779,0.0037719767808425475,0.958750259977837,0.9166666666666666,0.7222222222222222
mean28,val_august,validation,2025-08-22,0.13983003472222222,0.02466691255057752,0.965671833750399,0.9444444444444444,0.7222222222222222
mean28,val_august,validation,2025-08-23,0.140666369047619,0.02401179373671343,0.9643888799025042,0.9722222222222222,0.7777777777777778
mean28,val_august,validation,2025-08-24,0.04856691468253968,0.0035854634449404782,0.9811198668920904,0.8888888888888888,0.8611111111111112
mean28,val_august,validation,2025-08-25,0.06612733134920636,0.006348355416489513,0.9601689576495458,0.9722222222222222,0.75
mean28,val_august,validation,2025-08-26,0.055648338293650804,0.004550944740203375,0.9692739422820003,0.8888888888888888,0.7777777777777778
mean28,val_august,validation,2025-08-27,0.06686039186507935,0.006962492820206206,0.960003134804476,0.8611111111111112,0.7777777777777778
mean28,val_august,validation,2025-08-28,0.0760546130952381,0.009780431584821427,0.9305520668615904,0.8888888888888888,0.6111111111111112
mean28,val_august,validation,2025-08-29,0.1289160218253968,0.02052223576778628,0.9650188891568202,0.9444444444444444,0.75
mean28,val_august,validation,2025-08-30,0.13935419146825398,0.025601691128206486,0.9679396430553506,0.9444444444444444,0.8055555555555556
mean28,val_august,validation,2025-08-31,0.06286168154761905,0.00541183332952452,0.9534121051362431,0.9166666666666666,0.75
mean28,eval_september,evaluation,2025-09-10,0.07363224206349209,0.00853032259265165,0.909697773490877,0.8055555555555556,0.6388888888888888
mean28,eval_september,evaluation,2025-09-11,0.05811413690476192,0.006077530493197283,0.9341722270845355,0.8055555555555556,0.6388888888888888
mean28,eval_september,evaluation,2025-09-12,0.1841299851190476,0.042407057868215,0.9338335620820278,0.7777777777777778,0.6944444444444444
mean28,eval_september,evaluation,2025-09-13,0.18998050595238095,0.04446699843909438,0.9221443656966727,0.8333333333333334,0.5833333333333334
mean28,eval_september,evaluation,2025-09-14,0.05927544642857144,0.005714312677862814,0.9135896245822986,0.8333333333333334,0.6111111111111112
mean28,eval_september,evaluation,2025-09-15,0.051891046626984134,0.004867642261284723,0.9513262599469496,0.8333333333333334,0.6111111111111112
mean28,eval_september,evaluation,2025-09-16,0.05867884424603173,0.004988449659952523,0.9226597218705663,0.8888888888888888,0.6666666666666666
mean28,eval_september,evaluation,2025-09-17,0.05957971230158732,0.005655280955569731,0.9256478347276037,0.8333333333333334,0.5555555555555556
mean28,eval_september,evaluation,2025-09-18,0.051822991071428584,0.0041950502096619905,0.9296116261003138,0.8333333333333334,0.5833333333333334
mean28,eval_september,evaluation,2025-09-19,0.14676949404761908,0.026556987828975347,0.9522254563800486,0.8888888888888888,0.6944444444444444
mean28,eval_september,evaluation,2025-09-20,0.1504167906746032,0.02653009097603104,0.9499477533960292,0.8611111111111112,0.7222222222222222
mean28,eval_september,evaluation,2025-09-21,0.057087748015873005,0.004965745465206914,0.8980204525788821,0.8611111111111112,0.5277777777777778
mean28,eval_september,evaluation,2025-09-22,0.05737286706349207,0.005381720018601192,0.9303591559362003,0.8888888888888888,0.6666666666666666
mean28,eval_september,evaluation,2025-09-23,0.062168030753968234,0.006132777394504674,0.9393193445914,0.8611111111111112,0.6111111111111112
mean28,eval_december,evaluation,2025-12-08,0.11827924107142856,0.02094918789815405,0.9778634713135074,0.8611111111111112,0.9166666666666666
mean28,eval_december,evaluation,2025-12-09,0.1132952876984127,0.019786767051091267,0.9792660945001979,0.8611111111111112,0.9166666666666666
mean28,eval_december,evaluation,2025-12-10,0.12010367063492065,0.021887350066432824,0.9746281943356113,0.9166666666666666,0.9166666666666666
mean28,eval_december,evaluation,2025-12-11,0.09960768849206351,0.015375526035289114,0.9735762534932306,0.8611111111111112,0.8611111111111112
mean28,eval_december,evaluation,2025-12-12,0.09111832837301587,0.011707724809293506,0.9622056104814726,0.9166666666666666,0.8888888888888888
mean28,eval_december,evaluation,2025-12-13,0.08500414186507935,0.01126639343369118,0.9583664480014965,0.8888888888888888,0.8055555555555556
mean28,eval_december,evaluation,2025-12-14,0.11031205357142859,0.01782965972239938,0.980200506795056,0.9166666666666666,0.9444444444444444
mean28,eval_december,evaluation,2025-12-15,0.10135141369047619,0.015341119002710457,0.969110200144683,0.8888888888888888,0.8333333333333334
mean28,eval_december,evaluation,2025-12-16,0.0933437996031746,0.012523441928500566,0.98303994855719,0.9722222222222222,0.8888888888888888
mean28,eval_december,evaluation,2025-12-17,0.08805600198412698,0.010819612039753405,0.9799734748010611,0.9166666666666666,0.8611111111111112
mean28,eval_december,evaluation,2025-12-18,0.08784394841269842,0.011481888610402495,0.97639154448199,0.9166666666666666,0.8888888888888888
mean28,eval_december,evaluation,2025-12-19,0.10339449404761905,0.014816904304669785,0.9668193875090426,0.9722222222222222,0.8333333333333334
mean28,eval_december,evaluation,2025-12-20,0.11212562003968252,0.016978427347913123,0.9728558797524315,0.9444444444444444,0.8055555555555556
mean28,eval_december,evaluation,2025-12-21,0.07764769345238097,0.008463113375761767,0.9841170004782359,0.9166666666666666,0.8611111111111112
weekday35,dev_march,development,2025-03-07,0.05002833333333333,0.004303228922222222,0.9228025508429933,0.8611111111111112,0.6388888888888888
weekday35,dev_march,development,2025-03-08,0.047323333333333335,0.0037725300722222226,0.9507896286282935,0.8888888888888888,0.8055555555555556
weekday35,dev_march,development,2025-03-09,0.05499194444444445,0.004888829255555557,0.9620679226633772,0.9166666666666666,0.7222222222222222
weekday35,dev_march,development,2025-03-10,0.03515013888888889,0.002085671247222223,0.9720118961498272,0.9722222222222222,0.8055555555555556
weekday35,dev_march,development,2025-03-11,0.040808333333333335,0.002741633783333333,0.95758877661488,0.9444444444444444,0.7777777777777778
weekday35,dev_march,development,2025-03-12,0.05209444444444443,0.004393888472222222,0.9550115646100076,0.8888888888888888,0.8611111111111112
weekday35,dev_march,development,2025-03-13,0.04265069444444444,0.002821048641666667,0.9649304718270236,0.8888888888888888,0.8055555555555556
weekday35,dev_march,development,2025-03-14,0.0497036111111111,0.004062245877777776,0.9368277004031864,0.8611111111111112,0.6666666666666666
weekday35,dev_march,development,2025-03-15,0.03859305555555556,0.002682966961111112,0.9496341725628418,0.8333333333333334,0.75
weekday35,dev_march,development,2025-03-16,0.04315388888888888,0.0035652887611111106,0.9560796520377505,0.9166666666666666,0.7777777777777778
weekday35,dev_march,development,2025-03-17,0.058101388888888904,0.00562616555,0.9364066486055981,0.9166666666666666,0.6944444444444444
weekday35,dev_march,development,2025-03-18,0.03929569444444444,0.0023664890361111113,0.9645324513018885,0.9166666666666666,0.7777777777777778
