date,mae,rmse,mean_bias,forecast_mean,actual_mean
2025-04-30,0.04773844246031747,0.06135555601143406,-0.04010818452380952,0.6893341765873016,0.7294423611111112
2025-05-01,0.0664421626984127,0.07783240904726582,-0.06034305555555555,0.6869833333333334,0.7473263888888889
2025-05-02,0.10097901785714285,0.11814105715919498,0.10000044642857141,0.6869518353174604,0.5869513888888889
2025-05-03,0.11977460317460314,0.13702021255518398,0.1190940476190476,0.6889183531746031,0.5698243055555555
2025-05-04,0.05991899801587302,0.0706250564460072,-0.056363839285714284,0.6897646329365079,0.7461284722222222
2025-05-05,0.0733876984126984,0.0862236976433342,-0.07064722222222224,0.689813888888889,0.7604611111111113
2025-05-06,0.06492118055555555,0.07639687997034639,-0.06152872023809524,0.6917073908730159,0.7532361111111112
2025-05-07,0.06799627976190477,0.08044875135601587,-0.06685907738095238,0.6918700892857143,0.7587291666666667
2025-05-08,0.07221741071428572,0.08455978882749446,-0.06901631944444447,0.6926427083333333,0.7616590277777777
2025-05-09,0.12772410714285715,0.14381717465752802,0.12772410714285715,0.6944623015873016,0.5667381944444444
2025-05-10,0.12155610119047616,0.13773789207886197,0.12101512896825395,0.6963227678571429,0.5753076388888889
2025-05-11,0.06407445436507937,0.07450279853429408,-0.06178040674603177,0.6990015376984127,0.7607819444444445
2025-05-12,0.05389444444444445,0.06857448667846,-0.050858134920634936,0.7009300595238095,0.7517881944444444
2025-05-13,0.0614136904761905,0.07420131787703108,-0.056534623015873024,0.6999112103174602,0.7564458333333334
2025-05-14,0.05142078373015874,0.06110889695503151,-0.04577852182539682,0.7017728670634921,0.747551388888889
2025-05-15,0.0535296626984127,0.06686527728292503,-0.049710714285714296,0.7030663690476191,0.7527770833333334
2025-05-16,0.1580702876984127,0.17676977458303392,0.1580702876984127,0.7034557043650794,0.5453854166666666
2025-05-17,0.12762301587301592,0.1445373452980209,0.12707073412698414,0.7004867063492064,0.5734159722222222
2025-05-18,0.05330089285714285,0.06907657060315399,-0.049937996031746035,0.700743253968254,0.75068125
2025-05-19,0.04230347222222222,0.05214630023014809,-0.030691269841269846,0.7010684523809524,0.7317597222222223
2025-05-20,0.062153571428571426,0.07701394586600192,-0.057563591269841265,0.6990183531746031,0.7565819444444445
2025-05-21,0.05320396825396825,0.06580653130794424,-0.04656696428571429,0.6992573412698413,0.7458243055555555
2025-05-22,0.05236750992063491,0.06289309306592941,-0.047857490079365066,0.6983355654761905,0.7461930555555555
2025-05-23,0.14037043650793649,0.15816524643545643,0.14025654761904763,0.6972308531746031,0.5569743055555555
2025-05-24,0.14347757936507938,0.16248217650160057,0.14332857142857142,0.6965334325396825,0.553204861111111
2025-05-25,0.051447718253968246,0.06145390851129969,-0.04300714285714286,0.6949546626984127,0.7379618055555556
2025-05-26,0.06363189484126984,0.08023863745710182,-0.059147569444444464,0.6933246527777778,0.7524722222222222
2025-05-27,0.05524067460317461,0.06560420628348587,-0.049548015873015876,0.6933735119047619,0.7429215277777778
2025-05-28,0.06322544642857143,0.07923018835616225,-0.05885987103174603,0.6924074900793651,0.7512673611111111
2025-05-29,0.07197380952380954,0.08572622820242391,-0.06683958333333334,0.6926729166666666,0.7595125
2025-05-30,0.13216096230158728,0.14980422968354376,0.13216096230158728,0.6931540178571428,0.5609930555555556
2025-05-31,0.12959295634920634,0.14332367927462764,0.12791398809523813,0.6942688492063492,0.5663548611111112
2025-06-01,0.12541607142857142,0.14419838189497175,-0.12541607142857142,0.6937644841269841,0.8191805555555556
2025-06-02,0.11225620039682539,0.13371309626752925,-0.11128854166666663,0.6986572916666667,0.8099458333333333
2025-06-03,0.10276294642857142,0.11214301139440659,-0.102040625,0.704242013888889,0.806282638888889
2025-06-04,0.10637986111111111,0.11967311134300276,-0.10586696428571428,0.7077920634920635,0.8136590277777778
2025-06-05,0.11126130952380953,0.12710203261000236,-0.10943204365079368,0.7126374007936508,0.8220694444444444
2025-06-06,0.07354146825396825,0.0898698917193168,0.06877450396825396,0.7180571428571428,0.6492826388888889
2025-06-07,0.07737946428571428,0.09148863481577105,0.07436240079365078,0.7246505952380953,0.6502881944444445
2025-06-08,0.0703061507936508,0.07972142098495576,-0.0654940476190476,0.731585119047619,0.7970791666666668
2025-06-09,0.08384112103174604,0.09949735674418089,-0.08344846230158731,0.7358077876984127,0.81925625
2025-06-10,0.07699404761904763,0.0918433331785605,-0.07623998015873017,0.7405780753968254,0.8168180555555556
2025-06-11,0.08834588293650793,0.10547490754386113,-0.08584012896825396,0.7458563988095239,0.8316965277777778
2025-06-12,0.076074751984127,0.08919410611757903,-0.07038199404761906,0.7516013392857143,0.8219833333333333
2025-06-13,0.11603437500000001,0.13002806533978054,0.11603437500000001,0.7560635416666667,0.6400291666666666
2025-06-14,0.126650248015873,0.1447395942739272,0.12484161706349206,0.7617089781746031,0.6368673611111111
2025-06-15,0.054656894841269836,0.06867630939111731,-0.051081498015873014,0.7667455853174603,0.8178270833333333
2025-06-16,0.059169543650793646,0.07068161478725737,-0.05659275793650793,0.7666489087301588,0.8232416666666666
2025-06-17,0.06250257936507937,0.0813517517889606,-0.06102777777777779,0.767598611111111,0.8286263888888888
2025-06-18,0.05307504960317463,0.06502760530095127,-0.050855406746031756,0.7691945932539682,0.82005
2025-06-19,0.044245932539682536,0.05440649342743163,-0.0382593253968254,0.7696510912698413,0.8079104166666666
2025-06-20,0.1473391369047619,0.1640062606274961,0.14733278769841268,0.7686397321428572,0.6213069444444445
2025-06-21,0.1573378968253968,0.180886765216135,0.15711577380952382,0.7666414682539683,0.6095256944444445
2025-06-22,0.05021706349206349,0.06434420283515885,-0.04376180555555556,0.7637298611111111,0.8074916666666668
2025-06-23,0.04725575396825397,0.05745791002394473,-0.040398611111111114,0.764473611111111,0.8048722222222222
2025-06-24,0.07942346230158731,0.09599730197566567,-0.07708854166666668,0.7634461805555556,0.8405347222222221
2025-06-25,0.05513596230158732,0.07018478305388877,-0.05120629960317463,0.7651402281746031,0.8163465277777777
2025-06-26,0.04744469246031747,0.05986320667719283,-0.041930505952380966,0.7640437996031745,0.8059743055555556
2025-06-27,0.15778015873015871,0.17804795898890102,0.15778015873015871,0.7629002976190477,0.6051201388888889
2025-06-28,0.13759756944444446,0.15534884419201264,0.13741790674603174,0.7604067956349206,0.6229888888888888
2025-06-29,0.0591373015873016,0.07274163575671334,-0.052411607142857135,0.7594154761904761,0.8118270833333334
2025-06-30,0.05629166666666668,0.06810624306990053,-0.05120128968253969,0.7589869047619048,0.8101881944444445
2025-07-01,0.13270729166666667,0.16347329443536515,-0.13270729166666667,0.7580545138888888,0.8907618055555555
2025-07-02,0.11393035714285715,0.14085109738326604,-0.11282876984126984,0.762492757936508,0.8753215277777778
2025-07-03,0.13499538690476193,0.16204149570535323,-0.13499538690476193,0.7664407242063492,0.9014361111111112
2025-07-04,0.11101835317460317,0.1444327285710652,0.08281279761904761,0.7731211309523809,0.6903083333333333
2025-07-05,0.10792767857142857,0.13443175358742704,0.0937310515873016,0.7780498015873015,0.68431875
2025-07-06,0.11568799603174604,0.1381171893806462,-0.11527867063492063,0.7833921626984127,0.8986708333333334
2025-07-07,0.08931190476190475,0.10601404979982755,-0.08748531746031744,0.7899049603174604,0.8773902777777778
2025-07-08,0.09301081349206348,0.11164245399494585,-0.08851865079365079,0.7950848214285714,0.8836034722222222
2025-07-09,0.08418040674603174,0.09984148188022407,-0.08101592261904761,0.7981611607142856,0.8791770833333333
2025-07-10,0.07818804563492061,0.09575496924511656,-0.07485858134920635,0.8026490575396825,0.8775076388888888
2025-07-11,0.10203834325396827,0.12858653912390433,0.10081205357142858,0.8077585813492063,0.7069465277777778
2025-07-12,0.12232673611111111,0.14158329789456542,0.12074995039682539,0.8150318948412699,0.6942819444444444
2025-07-13,0.05018020833333333,0.06020610677508586,-0.03416324404761905,0.8201242559523809,0.8542875
2025-07-14,0.05448829365079364,0.06518296136553593,-0.04905813492063491,0.8231571428571428,0.8722152777777779
2025-07-15,0.0533499503968254,0.06630011274532281,-0.044520684523809535,0.8275876488095238,0.8721083333333334
2025-07-16,0.055549206349206355,0.06751182088691669,-0.0495468253968254,0.8262552579365079,0.8758020833333333
2025-07-17,0.05532589285714286,0.06728847546717995,-0.04853124999999999,0.8262895833333332,0.8748208333333334
2025-07-18,0.1301857142857143,0.14250645955940547,0.1301857142857143,0.8243884920634921,0.6942027777777777
2025-07-19,0.1454326388888889,0.16243404327331032,0.14436736111111112,0.8246666666666667,0.6802993055555555
2025-07-20,0.04721666666666666,0.05851711567892723,-0.0432329365079365,0.8243795634920635,0.8676124999999999
2025-07-21,0.0579674603174603,0.07041243322419002,-0.05701805555555555,0.8221611111111111,0.8791791666666667
2025-07-22,0.05803392857142856,0.06867044652061129,-0.05284444444444444,0.822288888888889,0.8751333333333333
2025-07-23,0.05799925595238095,0.07227206110718608,-0.053900148809523804,0.821683878968254,0.8755840277777778
2025-07-24,0.06296899801587302,0.07724878177265955,-0.05601860119047619,0.8214272321428572,0.8774458333333334
2025-07-25,0.14445406746031747,0.16023128876260742,0.14445406746031747,0.8214228174603175,0.67696875
2025-07-26,0.13332242063492067,0.1494569352272699,0.13127251984126984,0.8192815476190477,0.6880090277777778
2025-07-27,0.059612648809523806,0.07208280840367633,-0.05829776785714285,0.8188334821428572,0.87713125
2025-07-28,0.07188680555555554,0.086079432233421,-0.06577162698412697,0.8204651785714286,0.8862368055555556
2025-07-29,0.06648735119047616,0.08225452828764926,-0.06316106150793649,0.8214667162698412,0.8846277777777778
2025-07-30,0.06167524801587302,0.07372599702836147,-0.05733556547619048,0.8223609623015873,0.8796965277777778
2025-07-31,0.06293477182539682,0.07588713180318184,-0.058792113095238095,0.822639136904762,0.8814312499999999
2025-08-01,0.15752182539682538,0.1793773544707091,0.15671408730158726,0.8231113095238095,0.6663972222222222
2025-08-02,0.16002460317460318,0.17970969285507601,0.15893769841269842,0.8211251984126984,0.6621874999999999
2025-08-03,0.03799042658730159,0.04702371385237405,-0.013537251984126999,0.8198314980158732,0.83336875
2025-08-04,0.038997519841269854,0.04924056141355414,-0.02739920634920635,0.8173855158730159,0.8447847222222222
2025-08-05,0.038342361111111126,0.04759549548514219,-0.02966706349206351,0.8149287698412698,0.8445958333333334
2025-08-06,0.05064791666666668,0.0643490511072336,-0.04500109126984128,0.8127475198412698,0.8577486111111111
2025-08-07,0.040605605158730164,0.05225155960157061,-0.029631299603174614,0.8114735615079365,0.8411048611111112
2025-08-08,0.17092569444444444,0.19462174906844093,0.17092569444444444,0.8088777777777777,0.6379520833333333
2025-08-09,0.15367599206349206,0.1754202024867039,0.15311587301587298,0.806090873015873,0.6529750000000001
2025-08-10,0.0497812996031746,0.06185585453300685,-0.045102529761904764,0.8035884424603174,0.8486909722222223
2025-08-11,0.05040927579365081,0.06135859822532051,-0.03807286706349206,0.8015569940476192,0.8396298611111112
2025-08-12,0.06223566468253969,0.0765446565953637,-0.059142906746031745,0.7982279265873016,0.8573708333333333
2025-08-13,0.05899866071428572,0.07278133987226815,-0.0568842757936508,0.796281001984127,0.8531652777777778
2025-08-14,0.06101249999999999,0.07296005903233814,-0.05573422619047619,0.7943859126984127,0.8501201388888889
2025-08-15,0.140934126984127,0.16035595813452136,0.140934126984127,0.7921494047619048,0.6512152777777778
2025-08-16,0.14372400793650794,0.16414735625102428,0.14372400793650794,0.7910649801587302,0.6473409722222221
2025-08-17,0.05766810515873016,0.06910999505260172,-0.049895486111111116,0.7900045138888889,0.8399
2025-08-18,0.05993174603174604,0.07290691419718093,-0.05709007936507937,0.7904710317460318,0.8475611111111111
2025-08-19,0.05478869047619046,0.0647967536774144,-0.05224593253968254,0.7906693452380954,0.8429152777777777
2025-08-20,0.07774940476190478,0.09381430319662727,-0.07579930555555557,0.7905493055555556,0.866348611111111
2025-08-21,0.05882847222222222,0.07372494770795578,-0.05604335317460318,0.7911635912698413,0.8472069444444443
2025-08-22,0.13147633928571426,0.1476526786011237,0.13112862103174602,0.7915994543650794,0.6604708333333333
2025-08-23,0.1342860119047619,0.14773585076812784,0.1340114087301587,0.7932079365079365,0.6591965277777778
2025-08-24,0.05186592261904763,0.06356987971015345,-0.04736919642857143,0.7936523313492063,0.8410215277777777
2025-08-25,0.06967723214285715,0.08493663850533958,-0.06705243055555556,0.7931045138888889,0.8601569444444443
2025-08-26,0.056173908730158734,0.0687349745382454,-0.04984732142857143,0.794570734126984,0.8444180555555555
2025-08-27,0.06840168650793652,0.08475533235119458,-0.05974196428571429,0.7936455357142858,0.8533875
2025-08-28,0.07605535714285712,0.10013338292705999,-0.06984345238095238,0.7936614087301588,0.863504861111111
2025-08-29,0.1303392857142857,0.1452640095172444,0.13010982142857144,0.7946174603174604,0.6645076388888889
2025-08-30,0.14198546626984124,0.163185203166603,0.14090441468253967,0.7955669146825396,0.6546625
