method,window,period,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,preserved_emergency_kwh,emergency_slots,reserve_solves,reserve_failures,max_audit,plan_solver,price_level,price_intercept,price_netload_coef
netload_shape_greedy,dev_march,development,2025-03-17,1852.2519955904813,1975.5496418772482,72259.63792080658,0.0,44221.68889516811,0.0,44221.68889516811,8137.652872503234,2635.277233333333,18513.728947255724,14885.152565619048,0.0,0,0,0,9.094947017729282e-13,LP,0.7749818363425722,0.5075450923109746,0.40154480958603156
netload_shape_greedy,dev_march,development,2025-03-18,1975.5496418772482,1803.7901124941798,70160.05950111228,0.0,43397.59366285684,0.0,43397.59366285684,3898.636526945322,1253.98175,21242.45491550029,17360.972058,0.0,0,0,0,1.0231815394945443e-12,LP,0.7701279101369776,0.5060345724874318,0.40449340658200544
netload_shape_greedy,dev_march,development,2025-03-19,1803.7901124941798,2064.729483820105,70005.53015673015,0.0,42943.54425648252,0.0,42943.54425648252,4396.824172064664,1902.2185999999997,21085.113160379777,16844.096225714286,0.0,0,0,0,8.952838470577262e-13,LP,0.7700244703642971,0.5053929875495154,0.4063893013367365
netload_shape_greedy,dev_march,development,2025-03-20,2064.729483820105,1550.5062194888894,69023.16476128747,41.40331331047673,43317.54985801386,273.8415142354931,43591.39137224935,2437.33641660082,1014.3316833333329,20351.258399448558,16947.32024145143,0.0,1,0,0,9.601208716958354e-13,LP,0.7679720428823902,0.5047424242619678,0.40809609827485477
netload_shape_greedy,dev_april,development,2025-04-17,1618.0719069862432,1993.446970450796,60737.177014785426,0.0,36027.52406992834,0.0,36027.52406992834,1853.8115200799566,1752.042219107586,20658.649307788357,16395.668382190473,0.0,0,0,0,9.094947017729282e-13,LP,0.7381271587775631,0.5145955824509798,0.41749302706098007
netload_shape_greedy,dev_april,development,2025-04-18,1993.446970450796,2146.0427089597865,26901.5167581164,0.0,10652.086227776386,0.0,10652.086227776386,432.5333284761913,17492.553124650207,13078.826089466193,10456.512967809525,0.0,0,0,0,1.3073986337985843e-11,MILP,0.5462436459894339,0.5147244244258752,0.41769594925116993
netload_shape_greedy,dev_april,development,2025-04-19,2146.0427089597865,2102.49358338201,26817.021450395066,0.0,10644.189084501631,0.0,10644.189084501631,502.6140351428577,17138.474211944736,12791.83245435509,10400.578501047616,0.0,0,0,0,1.9326762412674725e-12,MILP,0.5510713016421773,0.5182730168630318,0.41184238003340434
netload_shape_greedy,dev_april,development,2025-04-20,2102.49358338201,2063.3998629513258,59893.794656773665,0.0,35632.78524414139,0.0,35632.78524414139,1807.0209708018833,2248.6708425925954,20608.11741280776,16727.759452761904,0.0,0,0,0,9.094947017729282e-13,LP,0.7367319852099786,0.519218913316173,0.41021333974406693
netload_shape_greedy,dev_april,development,2025-04-21,2063.3998629513258,1562.0540908603193,59500.89957605291,0.0,34870.675963484944,0.0,34870.675963484944,3328.5472269958855,4523.659432238694,18857.8617282469,15726.079194761902,0.0,0,0,0,9.094947017729282e-13,LP,0.7351175058026487,0.5190063716844645,0.4117481598105525
netload_shape_greedy,dev_april,development,2025-04-22,1562.0540908603193,1776.271924446559,59556.35363726161,0.0,35548.517853479105,0.0,35548.517853479105,1289.5315996331603,2114.6451166666666,20033.955547723686,16034.707943428573,0.0,0,0,0,7.958078640513122e-13,LP,0.7344280161591337,0.5178535565758864,0.4163538594371099
netload_shape_greedy,dev_april,development,2025-04-23,1776.271924446559,1927.1374025005305,59749.91146693945,0.0,36111.20261617943,0.0,36111.20261617943,2148.7103327301584,2377.420133333333,19410.97554716167,15587.11126295238,0.0,0,0,0,9.094947017729282e-13,LP,0.7366966262665107,0.5175065205483907,0.41907674663817207
netload_shape_greedy,dev_april,development,2025-04-24,1927.1374025005305,1810.5011358306879,58633.1302089171,0.0,35104.11115059203,0.0,35104.11115059203,2764.3748006466762,5304.634016666667,18836.775429508525,15362.76073790476,0.0,0,0,0,9.094947017729282e-13,LP,0.735167187715938,0.5169095075271634,0.4223617828565418
netload_shape_greedy,dev_april,development,2025-04-25,1810.5011358306879,1757.9912371132332,26135.81557480541,0.0,9950.606998168969,0.0,9950.606998168969,277.03426780952486,21542.201724992356,12439.372846574955,10123.150914571426,0.0,0,0,0,1.4438228390645236e-11,MILP,0.538082852791563,0.5165411574011081,0.4239707372290195
netload_shape_greedy,dev_april,development,2025-04-26,1757.9912371132332,1528.5528376656105,26058.808989927096,0.0,10081.920455077136,0.0,10081.920455077136,62.003718952381064,23784.54332531922,12360.85722013168,10218.788907809521,0.0,0,0,0,3.637978807091713e-12,MILP,0.5383931925405283,0.5192528144142257,0.41943088149860697
netload_shape_greedy,dev_april,development,2025-04-27,1528.5528376656105,1485.078089274073,55806.05916888888,409.98820711143026,32751.58048941309,2689.7276327545383,35441.308122167626,1468.8322939047614,2399.1817972827757,20072.049342272778,16297.487240793333,0.0,1,0,0,9.094947017729282e-13,LP,0.72465908288302,0.5195706175395406,0.4189209440502353
netload_shape_greedy,dev_april,development,2025-04-28,1485.078089274073,1504.9808207925923,55359.6419113933,4447.027889320948,33357.24301389782,28086.80410712432,61444.047121022144,194.60243914285672,0.0,15643.092560726633,12652.992515821907,0.0,11,0,0,8.810729923425242e-13,LP,0.723849592438232,0.5193824608843193,0.4207825765244007
netload_shape_greedy,dev_april,development,2025-04-29,1504.9808207925923,1708.2381589777765,57695.52719732746,85.46765795618558,33840.698288574335,565.6249603540361,34406.32324892837,1981.8005331428556,4698.317284767789,18340.693243893,14673.02992318667,0.0,1,0,0,8.952838470577262e-13,LP,0.7315833865972604,0.5196265969876976,0.42369846997547594
netload_shape_greedy,dev_april,development,2025-04-30,1708.2381589777765,1631.4852543788363,57021.52832893709,0.0,33565.730242067744,0.0,33565.730242067744,1956.422846031746,3418.7778791440314,18202.898866142274,14813.425695714284,0.0,0,0,0,8.86402062860725e-13,LP,0.7299469503654366,0.5194147577819602,0.4246704973483236
netload_shape_greedy,val_june,validation,2025-06-08,1781.3549957153423,2089.1162261502664,87309.43287990359,16.6509493333333,59478.46832445319,115.05264593904737,59593.52097039224,17213.873948420933,1625.3386999999998,15920.85687767313,12618.908963523805,0.0,2,0,0,9.094947017729282e-13,LP,0.8224463213652988,0.5442248536810317,0.42479865654645393
netload_shape_greedy,val_june,validation,2025-06-09,2089.1162261502664,2138.257540046564,85745.16122700764,26.182083523809524,59662.120122575005,184.1079778854762,59846.22810046048,10120.494750886546,922.1339388289289,19746.182657768357,15950.180770285713,0.0,2,0,0,6.821210263296962e-13,LP,0.8159167543761139,0.5452330709980381,0.421494135584084
netload_shape_greedy,val_june,validation,2025-06-10,2138.257540046564,2282.374572296297,86236.02067150382,0.0,59733.65161418366,0.0,59733.65161418366,10274.171418961789,458.2999333333329,19765.261878161073,15880.15679228571,0.0,0,0,0,9.094947017729282e-13,LP,0.8185262415946246,0.5451161640111098,0.4220589595865824
netload_shape_greedy,val_june,validation,2025-06-11,2282.374572296297,2420.165174101588,86870.45867938506,0.0,60356.77192843326,0.0,60356.77192843326,6172.137712447977,0.0,23630.858466556136,19016.98381628571,0.0,0,0,0,8.526512829121202e-13,LP,0.8216433548621627,0.5451884502908682,0.42210782180348255
netload_shape_greedy,val_june,validation,2025-06-12,2420.165174101588,2566.014159001058,87572.81804833157,0.0,61128.29124892526,0.0,61128.29124892526,10823.998388556145,448.5068666666666,19561.354070346853,15713.432710571427,0.0,0,0,0,8.526512829121202e-13,LP,0.8249156842268097,0.5448587837989551,0.4237415101369018
netload_shape_greedy,val_june,validation,2025-06-13,2566.014159001058,2575.636351815873,39993.47707032922,0.0,20178.119215372644,0.0,20178.119215372644,3119.5914915708486,6099.7311,12737.793711710756,10308.952932952381,0.0,0,0,0,8.526512829121202e-13,LP,0.6334876355806884,0.5449616674159012,0.42348063115687323
netload_shape_greedy,val_june,validation,2025-06-14,2575.636351815873,2621.9770834973533,40145.63127638667,0.0,20728.95501853101,0.0,20728.95501853101,3291.0978142857166,8326.47826289477,12068.451529962373,9733.739080756186,0.0,0,0,0,9.094947017729282e-13,LP,0.6344150688285922,0.546287995356829,0.42119632460414097
netload_shape_greedy,val_june,validation,2025-06-15,2621.9770834973533,3274.075601164023,88786.32215497119,0.0,61766.77230599272,0.0,61766.77230599272,13479.478624907708,298.84709999999995,19969.123320158724,15588.10122342857,0.0,0,0,0,8.526512829121202e-13,LP,0.8306225070744732,0.5461551507589568,0.4214942914834687
netload_shape_greedy,val_june,validation,2025-06-16,3274.075601164023,3108.256751350265,87415.20647083363,0.0,61647.681701098714,0.0,61647.681701098714,10964.699197223994,134.01041666666652,19850.95265846678,16228.508618190475,0.0,0,0,0,9.663381206337363e-13,LP,0.8319860111643355,0.5466694221426548,0.41971549680307013
netload_shape_greedy,val_june,validation,2025-06-17,3108.256751350265,2634.8261235333325,86680.72414110287,0.0,60575.3679066921,0.0,60575.3679066921,8574.19545541093,82.02935000000014,20071.450968739562,16683.962849714284,0.0,0,0,0,9.094947017729282e-13,LP,0.8335793296461266,0.5470394655456808,0.41939510483384734
netload_shape_greedy,val_june,validation,2025-06-18,2634.8261235333325,2937.999764022223,87440.5904355344,0.0,61079.05160180049,0.0,61079.05160180049,12650.57690239389,88.67290000000003,18421.544508950024,14648.59477580952,0.0,0,0,0,9.094947017729282e-13,LP,0.8366564659100247,0.547273981543208,0.4191902409723552
netload_shape_greedy,val_june,validation,2025-06-19,2937.999764022223,2684.1647233682556,85400.24147784832,48.66240171428569,58627.92265036757,334.32397563485705,58962.24662600243,12276.56351199531,1556.9697499999997,18864.831337662545,15508.964920095235,0.0,2,0,0,9.094947017729282e-13,LP,0.8328022938210483,0.5479864290227718,0.4178569783669511
netload_shape_greedy,val_june,validation,2025-06-20,2684.1647233682556,2884.6010395206395,36665.507066768965,0.0,18782.534195155265,0.0,18782.534195155265,1743.4082252451512,10142.107103978837,11573.780015830687,9194.36912828571,0.0,0,0,0,9.094947017729282e-13,LP,0.6411005502714558,0.548871502521661,0.4152752192353852
netload_shape_greedy,val_june,validation,2025-06-21,2884.6010395206395,3117.437340286773,35252.93467776476,0.0,18137.806418608307,0.0,18137.806418608307,1836.381907809525,11549.452755479133,12225.299704139916,9692.94008966381,0.0,0,0,0,8.355982572538778e-12,MILP,0.6403881391479943,0.5511590999404195,0.41089228165511255
netload_shape_greedy,val_august,validation,2025-08-18,2178.160729337569,2134.924192117462,72442.89799171193,102.00601809523812,52938.75510084663,860.0659960050001,53798.82109685163,2419.5210940693755,2044.6419833333339,19608.09578545208,15921.470469714286,0.0,4,0,0,8.668621376273222e-13,LP,0.8564017907186448,0.5699084988895986,0.4266786029450316
netload_shape_greedy,val_august,validation,2025-08-19,2134.924192117462,1852.4128791502637,72320.79132383892,115.82866466666655,52948.949157654,987.5119954816656,53936.46115313567,1851.7518462998228,3096.0673642704323,18028.425840030566,14857.285112095238,0.0,4,0,0,8.526512829121202e-13,LP,0.8536326674990565,0.5700363058447474,0.4243975053010037
netload_shape_greedy,val_august,validation,2025-08-20,1852.4128791502637,1630.2109173555552,72871.02814889594,1764.3223671056976,53848.52829125033,11273.913469480893,65122.44176073123,393.58247542857146,0.0,19952.940734324522,16361.86376041811,0.0,11,0,0,8.810729923425242e-13,LP,0.852055579501464,0.5703812399732591,0.42217442108312236
netload_shape_greedy,val_august,validation,2025-08-21,1630.2109173555552,1854.96182146032,74223.70503470546,0.0,53827.59739112649,0.0,53827.59739112649,2730.2448360235153,1886.202093855375,18739.809514731336,14976.969893238094,0.0,0,0,0,9.094947017729282e-13,LP,0.8528506446767309,0.5704505399662892,0.4213868636585449
netload_shape_greedy,val_august,validation,2025-08-22,1854.96182146032,1486.6533281999998,40199.23855096649,33.57257334380747,22799.43942107881,68.55519476805485,22867.994615846863,0.0,16864.03658289359,12998.330449215755,10860.125307799048,0.0,1,0,0,1.0231815394945443e-12,MILP,0.6600066060710822,0.5707408500772444,0.41918047699200395
netload_shape_greedy,val_august,validation,2025-08-23,1486.6533281999998,1916.1332087280416,40856.08646950029,0.0,22722.56042623388,0.0,22722.56042623388,430.1179870029396,15036.989721535563,13012.845886771313,10153.873275809523,0.0,0,0,0,1.1368683772161603e-12,MILP,0.6579989180555863,0.5642331343266671,0.42878138842733854
netload_shape_greedy,val_august,validation,2025-08-24,1916.1332087280416,2100.0782866380923,76191.91484413992,0.0,54768.98718051546,0.0,54768.98718051546,4229.894518825398,4279.161608546739,19914.30875429159,15965.039520857143,0.0,0,0,0,1.0231815394945443e-12,LP,0.8564360673691431,0.5596607277186549,0.43552005436943414
netload_shape_greedy,val_august,validation,2025-08-25,2100.0782866380923,1707.2043083703695,76204.94830689124,194.44487727809167,55327.66903649773,1651.739259365781,56979.40829586351,1268.7607725643775,848.1037247454473,20331.727634914754,16822.285964721905,0.0,3,0,0,9.094947017729282e-13,LP,0.8557272212922038,0.560037273627021,0.43277203478139475
netload_shape_greedy,val_august,validation,2025-08-26,1707.2043083703695,2289.7248573343923,77810.48083583772,0.0,55581.993676978214,0.0,55581.993676978214,5399.989963283944,2495.178783333334,20327.5011148395,15941.00740895238,0.0,0,0,0,9.094947017729282e-13,LP,0.8585901715828432,0.560221129739444,0.43090815548553574
netload_shape_greedy,val_august,validation,2025-08-27,2289.7248573343923,1885.1668969915356,76984.80180751321,16.225255619048085,55420.373062086604,134.3372614190515,55554.71032350565,3149.673414190475,2413.5014,20462.1344557037,16938.431073428572,0.0,2,0,0,7.673861546209082e-13,LP,0.8586195307447301,0.560846749191363,0.4282256312923744
netload_shape_greedy,val_august,validation,2025-08-28,1885.1668969915356,1928.8909241407405,76463.18450198117,46.880709523809514,55508.54931274525,388.3171611380952,55896.86647388335,1681.3897400482092,0.0,21165.941387837738,17105.060899714284,0.0,3,0,0,8.242295734817162e-13,LP,0.8549607851966115,0.5613309185501202,0.4261374832420497
netload_shape_greedy,val_august,validation,2025-08-29,1928.8909241407405,1784.4022373777766,41128.83874780012,0.0,23079.85500884934,0.0,23079.85500884934,867.7987563809534,15256.981088423285,13573.044058329217,11124.205505333333,0.0,0,0,0,3.069544618483633e-12,MILP,0.6640777706715391,0.5615916712788994,0.4251112364356503
netload_shape_greedy,val_august,validation,2025-08-30,1784.4022373777766,1574.0628858211644,41384.38355317108,0.0,23569.560338993524,0.0,23569.560338993524,740.174685690772,19931.009150673723,12577.817367758964,10377.337484285714,0.0,0,0,0,1.4779288903810084e-12,MILP,0.6637011219510595,0.5594691554999075,0.4281715072443234
netload_shape_greedy,val_august,validation,2025-08-31,1574.0628858211644,2395.7523527111116,78414.74288740623,26.50513619047615,56007.02721118095,218.3203532838092,56225.34756446477,4534.9535641363955,2629.044000000001,20479.509768031745,15848.882391904763,0.0,3,0,0,9.348077867343818e-13,LP,0.8570871578604482,0.5541674931553716,0.435806764887733
netload_shape_greedy,eval_september,evaluation,2025-09-10,4786.2408636984155,4596.088809841269,67860.3791468054,968.5033833333317,45651.62173124786,5167.422119424991,50819.04385067285,3864.56368665843,0.0,20102.405483956496,16454.085290476192,0.0,7,0,0,9.094947017729282e-13,LP,0.8163633257552172,0.5439409579669213,0.4112409368605471
netload_shape_greedy,eval_september,evaluation,2025-09-11,4596.088809841269,4802.587337518519,69292.72779655732,0.0,45510.61322359554,0.0,45510.61322359554,7376.391981236922,4680.02805,18707.22793198706,14967.005949999997,0.0,0,0,0,8.952838470577262e-13,LP,0.81736970157846,0.5451031010038355,0.4060250763155628
netload_shape_greedy,eval_september,evaluation,2025-09-12,4802.587337518519,4872.584083026451,35255.18926909047,0.0,17647.756244213546,0.0,17647.756244213546,1411.9947929523807,19724.97650920635,13176.65629460317,10610.09452767143,0.0,0,0,0,1.0231815394945443e-12,MILP,0.6315898446762855,0.546546342721517,0.39925963621680416
netload_shape_greedy,eval_september,evaluation,2025-09-13,4872.584083026451,5204.148125867726,35509.83696918096,0.0,17701.49667669541,0.0,17701.49667669541,1016.7562340681957,23674.302699465017,13227.731125038214,10416.054572723806,0.0,0,0,0,2.0463630789890885e-11,MILP,0.628046447499463,0.5373233378879234,0.41292593093926677
netload_shape_greedy,eval_september,evaluation,2025-09-14,5204.148125867726,4487.227906111115,68323.54110245031,0.0,46008.800617683395,0.0,46008.800617683395,5244.2073217577845,146.7241269077006,18307.963692451496,15474.678788666666,0.0,0,0,0,1.0231815394945443e-12,LP,0.8153088731208755,0.5240828206673953,0.4324889037220412
netload_shape_greedy,eval_september,evaluation,2025-09-15,4487.227906111115,3986.774659746033,67434.65243069135,0.0,44657.37818382771,0.0,44657.37818382771,5790.8465656507915,3405.924111568486,19059.25811509112,15888.40699495238,0.0,0,0,0,7.105427357601002e-13,LP,0.8051567609480959,0.525322354873953,0.42629161761832157
netload_shape_greedy,eval_september,evaluation,2025-09-16,3986.774659746033,3583.5142666084644,67472.52043429276,0.0,45454.98621177184,0.0,45454.98621177184,3416.4635393768376,1430.3384217530897,18404.64654554379,15270.698055714285,0.0,0,0,0,7.673861546209082e-13,LP,0.8000838018365934,0.5263160462549772,0.42084057004000636
netload_shape_greedy,eval_september,evaluation,2025-09-17,3583.5142666084644,3671.113625460318,68723.97640009523,7.62916666666672,45644.147144234026,38.19542291666694,45682.34256715069,4892.949583912992,0.0,19998.41136780129,16119.87378495238,0.0,1,0,0,9.094947017729282e-13,LP,0.8000914346810151,0.5273834007303333,0.4152201027904366
netload_shape_greedy,eval_september,evaluation,2025-09-18,3671.113625460318,3584.4259127671953,68750.67448494297,0.0,45281.97711200716,0.0,45281.97711200716,4740.743438859495,1438.4827399271005,19439.0322679659,15823.635078476189,0.0,0,0,0,9.094947017729282e-13,LP,0.7962916598512183,0.528535769247231,0.4096157025130678
netload_shape_greedy,eval_september,evaluation,2025-09-19,3584.4259127671953,4496.983348915345,35408.81224665491,0.0,17348.990632172743,0.0,17348.990632172743,597.2874819753083,15251.107939588472,13882.96218890065,10423.89768047619,0.0,0,0,0,2.816907201324486e-12,MILP,0.6128839093021848,0.5296506368941986,0.4037093127069157
netload_shape_greedy,eval_september,evaluation,2025-09-20,4496.983348915345,4610.873304386244,34562.68968055261,0.0,16696.202623176574,0.0,16696.202623176574,643.1293042857142,15593.405164015287,13569.581678918279,10888.8602,0.0,0,0,0,2.362159850438022e-12,MILP,0.6102293918100916,0.5214021041691299,0.41598034851839544
netload_shape_greedy,eval_september,evaluation,2025-09-21,4610.873304386244,3822.106488999998,70845.60734687712,0.0,47632.30152536634,0.0,47632.30152536634,6664.572512959436,3430.7977519188707,16698.103855332152,14235.354256666666,0.0,0,0,0,9.094947017729282e-13,LP,0.8026748521758518,0.5128350277089542,0.42868195813037896
netload_shape_greedy,eval_september,evaluation,2025-09-22,3822.106488999998,2889.0253054285704,68842.22145939565,0.0,45902.42621292242,0.0,45902.42621292242,3110.427159362732,2524.7006999999994,18067.614641651966,15474.540924952384,0.0,0,0,0,8.881784197001252e-13,LP,0.7887961902371388,0.5140844566119562,0.42281812893963294
netload_shape_greedy,eval_september,evaluation,2025-09-23,2889.0253054285704,2966.993081158731,70776.06237700881,0.0,46637.086024474695,0.0,46637.086024474695,2812.924501677835,1934.4691124703136,20220.432533527335,16308.379353999999,0.0,0,0,0,9.094947017729282e-13,LP,0.7901977066971508,0.5150454755260634,0.4181151074565432
netload_shape_greedy,eval_december,evaluation,2025-12-08,1451.3861965089911,1928.8049120613766,96764.52389095355,0.0,73593.7483367737,0.0,73593.7483367737,4123.218734850087,0.0,22970.61681810347,18176.522778666666,0.0,0,0,0,9.663381206337363e-13,LP,0.8762378437248717,0.5213822754953812,0.43357084180382177
netload_shape_greedy,eval_december,evaluation,2025-12-09,1928.8049120613766,1683.501095979894,96611.10718190005,28.02018466666675,72821.18290616792,207.1730520160006,73028.3559581839,5143.404818491474,0.0,22779.166925694295,18671.898644285713,0.0,2,0,0,9.094947017729282e-13,LP,0.8795689166762835,0.5195988206828938,0.4385439870230189
netload_shape_greedy,eval_december,evaluation,2025-12-10,1683.501095979894,1752.1957227788373,96861.426909291,0.0,74073.63706021472,0.0,74073.63706021472,4211.147343215751,0.0,22109.662817313347,17847.001717904765,0.0,0,0,0,9.094947017729282e-13,LP,0.8811324649276295,0.5181830572204592,0.4431877547886576
netload_shape_greedy,eval_december,evaluation,2025-12-11,1752.1957227788373,1888.4510293947114,97194.2822582328,0.0,72939.17053442434,0.0,72939.17053442434,6909.247966379771,0.0,22111.314820519692,17787.535228666664,0.0,0,0,0,6.821210263296962e-13,LP,0.8845781951774967,0.5164896569400408,0.44809165559387415
netload_shape_greedy,eval_december,evaluation,2025-12-12,1888.4510293947114,1922.1565517195847,50903.36499702057,0.0,23398.035975811854,0.0,23398.035975811854,2015.8044465467406,1328.8133463915274,20073.67763503468,16229.343914285711,0.0,0,0,0,1.0231815394945443e-12,LP,0.6800756708068013,0.5159050663115621,0.44993272147602226
netload_shape_greedy,eval_december,evaluation,2025-12-13,1922.1565517195847,2001.8885422253966,51821.586006790116,0.0,24304.14324158733,0.0,24304.14324158733,2989.1660065655533,1132.38245,20156.554607557897,16255.050440666666,0.0,0,0,0,7.958078640513122e-13,LP,0.6868611092315329,0.5228335492372617,0.4411122323011226
netload_shape_greedy,eval_december,evaluation,2025-12-14,2001.8885422253966,1739.627803660316,97849.08415433274,0.0,75096.02205629331,0.0,75096.02205629331,5060.22846407643,0.0,22348.25555244679,18338.121662190475,0.0,0,0,0,6.821210263296962e-13,LP,0.8883506741379759,0.5304620468462767,0.43130622182807526
netload_shape_greedy,eval_december,evaluation,2025-12-15,1739.627803660316,1911.330116133336,99742.16195113816,0.0,76640.4970590354,0.0,76640.4970590354,5831.101384987658,0.0,22563.00272767431,18121.500128190473,0.0,0,0,0,9.094947017729282e-13,LP,0.8973385576342836,0.5287436671900761,0.43635871373954727
netload_shape_greedy,eval_december,evaluation,2025-12-16,1911.330116133336,1830.002305755558,99547.49207905114,0.0,76086.54973797104,0.0,76086.54973797104,5932.712570159903,0.0,22473.069499462665,18276.381323904763,0.0,0,0,0,7.958078640513122e-13,LP,0.9000561997403037,0.5278048111982042,0.4392460877977262
netload_shape_greedy,eval_december,evaluation,2025-12-17,1830.002305755558,1875.848881186245,99301.84177987183,0.0,75715.52371752131,0.0,75715.52371752131,6776.158298011758,0.0,22592.49735424103,18258.660939047615,0.0,0,0,0,1.0231815394945443e-12,LP,0.9016855670596717,0.5272886902091826,0.44151811418450876
netload_shape_greedy,eval_december,evaluation,2025-12-18,1875.848881186245,1865.7872980433888,98744.06427248206,0.0,74654.90681405122,0.0,74654.90681405122,6991.266827433266,0.0,23134.66264847737,18748.13217009524,0.0,0,0,0,9.094947017729282e-13,LP,0.9025562078545103,0.5270236488259022,0.44342040805311356
netload_shape_greedy,eval_december,evaluation,2025-12-19,1865.7872980433888,1694.2762466719578,52224.09750531099,0.0,24129.29094992796,0.0,24129.29094992796,3934.6522071416853,1810.65698271605,19603.984008881827,16033.58699342857,0.0,0,0,0,1.0231815394945443e-12,LP,0.7009279830740953,0.5268100906132118,0.4450100720310858
netload_shape_greedy,eval_december,evaluation,2025-12-20,1694.2762466719578,1872.7814958687843,52488.170953038214,0.0,24086.37163415799,0.0,24086.37163415799,3795.8309026360976,1821.318116666667,20284.289260306876,16269.619576571426,0.0,0,0,0,9.094947017729282e-13,LP,0.7049704300728441,0.5322334872868142,0.4382296321930524
netload_shape_greedy,eval_december,evaluation,2025-12-21,1872.7814958687843,1866.898438401062,97965.79764183186,0.0,74259.05657487028,0.0,74259.05657487028,4546.655538677245,0.0,23087.657832678422,18706.297596190474,0.0,0,0,0,9.094947017729282e-13,LP,0.9040694857084979,0.5377465681679388,0.43117880109496604
mean7_value_update,dev_march,development,2025-03-07,1607.6682326867735,1808.2773627661372,34204.04107473368,13.47355281904911,14122.63898379,32.303649931307376,14154.942633721306,558.8841711428573,9498.391916278659,16091.604156455023,12853.65114965714,13.47355281904911,2,4,0,3.467448550509289e-12,MILP,0.7488613095238095,,
mean7_value_update,dev_march,development,2025-03-08,1808.2773627661372,1746.895154250794,32960.675490697235,9.980702857142717,13590.144166921504,36.02712010357091,13626.171287025076,543.2102475238099,10478.911097945915,15477.04904779894,12591.653716380952,9.980702857142717,2,4,0,1.8189894035458565e-12,MILP,0.7476931547619048,,
mean7_value_update,dev_march,development,2025-03-09,1746.895154250794,1557.369274065611,76853.87114620223,0.0,48585.780498432374,0.0,48585.780498432374,7742.26806506878,2093.227828646677,20291.702603439157,16606.85240095238,0.0,0,4,0,9.094947017729282e-13,LP,0.7452704365079366,,
mean7_value_update,dev_march,development,2025-03-10,1557.369274065611,1552.6771873629648,75454.68785399408,140.2882670476182,49156.874618939124,765.267954889328,49922.14257382845,3150.260342577303,360.69671666666625,21295.634157000586,17253.686545202858,140.2882670476182,8,4,0,6.821210263296962e-13,LP,0.7412012896825397,,
mean7_value_update,dev_march,development,2025-03-11,1552.6771873629648,1796.9256293375636,75145.28803695824,258.25686266666634,48094.96290169489,1096.913125138522,49191.876026833415,5945.910976002345,1440.661016666667,20306.476364098766,16228.42225714286,258.25686266666634,12,4,0,7.736034035588091e-13,LP,0.739858630952381,,
mean7_value_update,dev_march,development,2025-03-12,1796.9256293375636,1488.215326268785,74573.7649396014,50.97672609523863,46925.9070703164,288.03513550914596,47213.94220582555,6635.4373074450195,2063.319184865368,19833.104014814828,16342.653524761909,50.97672609523863,7,4,0,1.9326762412674725e-12,LP,0.7382536706349206,,
mean7_value_update,dev_march,development,2025-03-13,1488.215326268785,1490.4945404148161,74075.74599102174,281.5262811199991,47625.15306013473,1556.2175780848252,49181.37063821955,2644.163648489113,0.0,21923.364811865966,17755.87420488,281.5262811199991,14,4,0,8.588685318500211e-13,LP,0.7362061507936508,,
mean7_value_update,dev_march,development,2025-03-14,1490.4945404148161,1943.5351887502645,32352.483984881834,37.443633999999975,13145.128552452674,134.87869443380967,13280.007246886484,339.4214600000047,12651.7879945726,15587.134723547322,12217.842542571427,37.443633999999975,4,4,0,4.092726157978177e-12,MILP,0.7373176587301588,,
mean7_value_update,dev_march,development,2025-03-15,1943.5351887502645,1439.5778334634933,31464.332996048204,108.314116571429,13132.102335140848,437.2805239828604,13569.382859123707,582.2605277142854,7696.341239400354,14860.430606647851,12490.510411142855,108.314116571429,7,4,0,1.5158245029548803e-12,MILP,0.7348727182539682,,
mean7_value_update,dev_march,development,2025-03-16,1439.5778334634933,1838.3368031566156,73665.07076749398,102.3489366190491,46129.8909898274,513.937620487436,46643.828610314835,5622.756834825394,488.8266500000001,20767.927438055263,16463.138152100953,102.3489366190491,6,4,0,1.8189894035458565e-12,LP,0.7359454365079365,,
mean7_value_update,dev_march,development,2025-03-17,1838.3368031566156,1958.8960840984132,72371.76693552535,0.5464333333331979,44227.65355592846,2.4368194499993963,44230.09037537846,7980.447940319819,2805.418361700175,19051.643582409164,15323.327948903812,0.5464333333331979,1,4,0,9.094947017729282e-13,LP,0.7361005952380952,,
mean7_value_update,dev_march,development,2025-03-18,1958.8960840984132,1835.1560712402136,70178.56345419987,6.465268761905577,43585.5298195425,42.657843291053,43628.18766283355,3869.8011703057036,1253.98175,21298.176039798935,17362.888603809522,6.465268761905577,1,4,0,1.0231815394945443e-12,LP,0.7300612103174603,,
mean7_value_update,dev_march,development,2025-03-19,1835.1560712402136,2067.2525849566136,69970.67909145678,5.641059047618796,42899.945211034326,32.464294819046174,42932.40950585337,4383.967977348614,1902.2185999999997,21135.66453058436,16911.001407428572,5.641059047618796,1,4,0,9.094947017729282e-13,LP,0.7281502976190476,,
mean7_value_update,dev_march,development,2025-03-20,2067.2525849566136,1744.0653483587332,69020.36131558024,295.30737514285727,43373.44699715981,1327.5304223725227,44700.97741953233,2542.482604981768,1014.3316833333329,20214.53209831276,16664.63951257143,295.30737514285727,14,4,0,9.601208716958354e-13,LP,0.7269603174603174,,
