method,window,period,date,mae,mse,rank_correlation
fixed_greedy,val_june,validation,2025-06-17,0.06915972222222222,0.00866521111111111,0.9211522868827703
fixed_greedy,val_june,validation,2025-06-18,0.05979999999999999,0.0061730440277777765,0.9346851916028023
fixed_greedy,val_june,validation,2025-06-19,0.052984027777777776,0.004009196180555555,0.9277723632857995
fixed_greedy,val_june,validation,2025-06-20,0.14580416666666668,0.028883490694444444,0.8885108794541283
fixed_greedy,val_june,validation,2025-06-21,0.15869375,0.034186860624999996,0.876699033044088
fixed_greedy,val_august,validation,2025-08-18,0.09947083333333334,0.01614281513888889,0.8925226320568029
fixed_greedy,val_august,validation,2025-08-19,0.09129166666666666,0.01467463361111111,0.8958625339342265
fixed_greedy,val_august,validation,2025-08-20,0.10457777777777778,0.018166311805555557,0.9184745476780328
fixed_greedy,val_august,validation,2025-08-21,0.09622638888888889,0.014839116805555552,0.9092147674368851
fixed_greedy,val_august,validation,2025-08-22,0.1323888888888889,0.02994980083333333,0.8709163050430966
fixed_greedy,val_august,validation,2025-08-23,0.13375208333333333,0.028307196458333326,0.857522365760826
fixed_greedy,val_august,validation,2025-08-24,0.09543958333333331,0.01505560923611111,0.8892222427799457
fixed_greedy,val_august,validation,2025-08-25,0.1024986111111111,0.017056627916666664,0.899205443352433
fixed_greedy,val_august,validation,2025-08-26,0.09539583333333333,0.014952134999999998,0.896833227515915
fixed_greedy,val_august,validation,2025-08-27,0.10050833333333335,0.017080030416666666,0.9033519513894663
fixed_greedy,val_august,validation,2025-08-28,0.10365069444444443,0.01790710631944444,0.9293659716918029
fixed_greedy,val_august,validation,2025-08-29,0.1278784722222222,0.02487071020833333,0.8753718829120739
fixed_greedy,val_august,validation,2025-08-30,0.14412083333333334,0.03425894958333333,0.8612218569552601
fixed_greedy,val_august,validation,2025-08-31,0.0870125,0.014044215416666665,0.9153327780644429
fixed_greedy,eval_september,evaluation,2025-09-10,0.04230555555555556,0.002772146666666667,0.9354840330472427
fixed_greedy,eval_september,evaluation,2025-09-11,0.050043055555555556,0.004122158194444445,0.8888223520967883
fixed_greedy,eval_september,evaluation,2025-09-12,0.19125208333333332,0.04830604729166666,0.8634773845624407
fixed_greedy,eval_september,evaluation,2025-09-13,0.19968402777777777,0.053551888680555555,0.8665961331244294
fixed_greedy,eval_september,evaluation,2025-09-14,0.03804236111111112,0.002161632708333334,0.9489262680270488
fixed_greedy,eval_september,evaluation,2025-09-15,0.04946666666666666,0.004327308888888889,0.8889259530017214
fixed_greedy,eval_september,evaluation,2025-09-16,0.03926180555555556,0.002474594375,0.9342771308363659
fixed_greedy,eval_september,evaluation,2025-09-17,0.04101875000000001,0.002447215208333334,0.9319772524113972
fixed_greedy,eval_september,evaluation,2025-09-18,0.03609097222222222,0.002190749930555555,0.9332985689442592
fixed_greedy,eval_september,evaluation,2025-09-19,0.17349097222222223,0.03875582340277777,0.8755969467890258
fixed_greedy,eval_september,evaluation,2025-09-20,0.1790972222222222,0.04000103486111111,0.8755627853077027
fixed_greedy,eval_september,evaluation,2025-09-21,0.044496527777777774,0.003221622430555555,0.9415244692267987
fixed_greedy,eval_september,evaluation,2025-09-22,0.04074652777777778,0.0029316604861111114,0.9255609778760003
fixed_greedy,eval_september,evaluation,2025-09-23,0.04276041666666667,0.003177416180555556,0.9191967196849858
fixed_greedy,eval_december,evaluation,2025-12-08,0.14518333333333333,0.03280643569444445,0.9644810308067988
fixed_greedy,eval_december,evaluation,2025-12-09,0.14584652777777776,0.033376607291666666,0.9631698301388234
fixed_greedy,eval_december,evaluation,2025-12-10,0.15526319444444445,0.03770214951388889,0.9582485574401697
fixed_greedy,eval_december,evaluation,2025-12-11,0.1385826388888889,0.030418234513888896,0.9563616780310271
fixed_greedy,eval_december,evaluation,2025-12-12,0.07241319444444444,0.008013442986111112,0.9507381392074374
fixed_greedy,eval_december,evaluation,2025-12-13,0.06879652777777777,0.00713081659722222,0.9400425210565566
fixed_greedy,eval_december,evaluation,2025-12-14,0.158225,0.03943123513888889,0.9604821199573415
fixed_greedy,eval_december,evaluation,2025-12-15,0.15291527777777777,0.03798222416666667,0.946435802059634
fixed_greedy,eval_december,evaluation,2025-12-16,0.1485388888888889,0.03506146680555555,0.9589208187337598
fixed_greedy,eval_december,evaluation,2025-12-17,0.14640833333333333,0.03384105597222223,0.9552715687288968
fixed_greedy,eval_december,evaluation,2025-12-18,0.14816527777777777,0.03519287027777778,0.9567213786957766
fixed_greedy,eval_december,evaluation,2025-12-19,0.07286527777777776,0.007486402083333331,0.9493113949874743
fixed_greedy,eval_december,evaluation,2025-12-20,0.06745972222222223,0.0073566040277777784,0.9593046330239187
fixed_greedy,eval_december,evaluation,2025-12-21,0.14804027777777776,0.03523835194444445,0.9597175040888899
mean7_greedy,dev_march,development,2025-03-07,0.1406079365079365,0.025812069433106582,0.9004530387966112
mean7_greedy,dev_march,development,2025-03-08,0.15116150793650796,0.029660804790249438,0.9012034828478184
mean7_greedy,dev_march,development,2025-03-09,0.04534335317460317,0.002935350936791382,0.9674553567396539
mean7_greedy,dev_march,development,2025-03-10,0.06240009920634922,0.005933916778628118,0.9704485170002412
mean7_greedy,dev_march,development,2025-03-11,0.05405089285714286,0.004426625905612246,0.9549452514774767
mean7_greedy,dev_march,development,2025-03-12,0.048841567460317474,0.0034835145734126993,0.9494854703931044
mean7_greedy,dev_march,development,2025-03-13,0.0678621031746032,0.007296072604875285,0.9513061650992686
mean7_greedy,dev_march,development,2025-03-14,0.14629573412698413,0.02758656129960317,0.8839480024694369
mean7_greedy,dev_march,development,2025-03-15,0.13138422619047618,0.022313922813208615,0.9237249052782829
mean7_greedy,dev_march,development,2025-03-16,0.0531282738095238,0.004252353218537414,0.9561962022714037
mean7_greedy,dev_march,development,2025-03-17,0.03631359126984128,0.0018954247548185952,0.9447038362227514
mean7_greedy,dev_march,development,2025-03-18,0.048267757936507935,0.003697788533163265,0.9574259226369431
mean7_greedy,dev_march,development,2025-03-19,0.04881170634920636,0.0036881068537414977,0.9667248748610364
mean7_greedy,dev_march,development,2025-03-20,0.056766964285714275,0.004485051909013604,0.9592827739764247
mean7_greedy,dev_april,development,2025-04-17,0.05517619047619049,0.004431555816326532,0.951180425148454
mean7_greedy,dev_april,development,2025-04-18,0.13584444444444443,0.023298545683106575,0.9565125653664797
mean7_greedy,dev_april,development,2025-04-19,0.13859573412698412,0.02475537533871882,0.9287746024515782
mean7_greedy,dev_april,development,2025-04-20,0.053529960317460316,0.004229155464852606,0.9417217518381895
mean7_greedy,dev_april,development,2025-04-21,0.04580932539682539,0.003034478191609977,0.9717154687283549
mean7_greedy,dev_april,development,2025-04-22,0.060242261904761896,0.005172155977891156,0.9377641221868509
mean7_greedy,dev_april,development,2025-04-23,0.05768124999999999,0.004809073907312924,0.9413802561899456
mean7_greedy,dev_april,development,2025-04-24,0.0493328373015873,0.00366308536989796,0.9503032324778637
mean7_greedy,dev_april,development,2025-04-25,0.15006011904761907,0.02804857521258504,0.9428864239209066
mean7_greedy,dev_april,development,2025-04-26,0.15092718253968254,0.030297789512471654,0.9330236035104831
mean7_greedy,dev_april,development,2025-04-27,0.05493998015873017,0.0047639669401927445,0.952306888513785
mean7_greedy,dev_april,development,2025-04-28,0.08564384920634921,0.011570952406462585,0.9080830601273171
mean7_greedy,dev_april,development,2025-04-29,0.04940337301587302,0.003729308724489795,0.9424341741723355
mean7_greedy,dev_april,development,2025-04-30,0.05083402777777778,0.0042909022945011345,0.9241798255031051
mean7_greedy,val_june,validation,2025-06-08,0.041805952380952374,0.002405002766439909,0.9684792219274979
mean7_greedy,val_june,validation,2025-06-09,0.059196924603174605,0.005445977705498866,0.9546548347890249
mean7_greedy,val_june,validation,2025-06-10,0.054851289682539675,0.004643923932823129,0.9685032724544763
mean7_greedy,val_june,validation,2025-06-11,0.07027430555555556,0.0073644145734127016,0.958681937427075
mean7_greedy,val_june,validation,2025-06-12,0.06014662698412698,0.005016969742063492,0.9725503829100557
mean7_greedy,val_june,validation,2025-06-13,0.12945714285714283,0.02129744157596371,0.9254611018623572
mean7_greedy,val_june,validation,2025-06-14,0.133205753968254,0.023121778259637193,0.9360359618135647
mean7_greedy,val_june,validation,2025-06-15,0.05559444444444445,0.004814738007369614,0.9722801345155363
mean7_greedy,val_june,validation,2025-06-16,0.05662182539682539,0.004531992035147391,0.9707146854638347
mean7_greedy,val_june,validation,2025-06-17,0.060974305555555545,0.00627256188066893,0.9641387348283901
mean7_greedy,val_june,validation,2025-06-18,0.05118859126984127,0.0039033341142290265,0.9738575816434278
mean7_greedy,val_june,validation,2025-06-19,0.045914384920634904,0.003089191934523808,0.9685424258818189
mean7_greedy,val_june,validation,2025-06-20,0.14658918650793654,0.026588349678287982,0.9264034032741292
mean7_greedy,val_june,validation,2025-06-21,0.15586805555555555,0.03225611370748299,0.8999908568355729
mean7_greedy,val_august,validation,2025-08-18,0.059799702380952384,0.005162303062641723,0.9721173100598077
mean7_greedy,val_august,validation,2025-08-19,0.053927380952380956,0.004113619761904762,0.9718772041599965
mean7_greedy,val_august,validation,2025-08-20,0.07831785714285716,0.008954767735260771,0.9562906481503984
mean7_greedy,val_august,validation,2025-08-21,0.05832400793650795,0.005429714937641723,0.9560012820530527
mean7_greedy,val_august,validation,2025-08-22,0.13174890873015874,0.021711866951530615,0.961904034667501
mean7_greedy,val_august,validation,2025-08-23,0.13412797619047623,0.021802774095804993,0.9589934078790788
mean7_greedy,val_august,validation,2025-08-24,0.05130654761904762,0.003998993214285715,0.9772375384193688
mean7_greedy,val_august,validation,2025-08-25,0.06873551587301588,0.006953463526077098,0.9520646974370787
mean7_greedy,val_august,validation,2025-08-26,0.0552484126984127,0.004510137774943311,0.9712864144490283
mean7_greedy,val_august,validation,2025-08-27,0.06640932539682538,0.0065826961961451234,0.9556505820503622
mean7_greedy,val_august,validation,2025-08-28,0.07400505952380951,0.009359691568877547,0.9316813995706448
mean7_greedy,val_august,validation,2025-08-29,0.13391428571428574,0.022878937020975057,0.9551000723414517
mean7_greedy,val_august,validation,2025-08-30,0.1447313492063492,0.028693702777777774,0.96004035049517
mean7_greedy,val_august,validation,2025-08-31,0.05793521825396827,0.00448783386479592,0.9474328303927602
mean7_greedy,eval_september,evaluation,2025-09-10,0.08075823412698412,0.00962936953089569,0.9176312193553573
mean7_greedy,eval_september,evaluation,2025-09-11,0.05342291666666665,0.003983710712868478,0.9372447323820464
mean7_greedy,eval_september,evaluation,2025-09-12,0.13119454365079364,0.021942914981575964,0.9459919198378696
mean7_greedy,eval_september,evaluation,2025-09-13,0.1423347222222222,0.0261781421201814,0.9513201336731162
mean7_greedy,eval_september,evaluation,2025-09-14,0.06920803571428571,0.007160951310941043,0.9190112471707496
mean7_greedy,eval_september,evaluation,2025-09-15,0.053628869047619064,0.004093989125566895,0.9696889317578974
mean7_greedy,eval_september,evaluation,2025-09-16,0.07089543650793652,0.00671652106292517,0.9268374532961081
mean7_greedy,eval_september,evaluation,2025-09-17,0.06790843253968254,0.006912320106292518,0.9253222972139251
mean7_greedy,eval_september,evaluation,2025-09-18,0.0625863095238095,0.005349257681405893,0.9403463153027493
mean7_greedy,eval_september,evaluation,2025-09-19,0.12201220238095238,0.018731401653911565,0.9529619805481875
mean7_greedy,eval_september,evaluation,2025-09-20,0.13063968253968256,0.020193817723922907,0.9561771561771563
mean7_greedy,eval_september,evaluation,2025-09-21,0.0577920634920635,0.004971124248866214,0.9027527987173576
mean7_greedy,eval_september,evaluation,2025-09-22,0.06337777777777778,0.005779184246031747,0.9299994574399001
mean7_greedy,eval_september,evaluation,2025-09-23,0.06235724206349205,0.0060319541992630375,0.9524051619929098
mean7_greedy,eval_december,evaluation,2025-12-08,0.05379761904761906,0.004278465870181406,0.9899927457474088
mean7_greedy,eval_december,evaluation,2025-12-09,0.05510982142857143,0.004638546835317461,0.9839080136423966
mean7_greedy,eval_december,evaluation,2025-12-10,0.06404900793650793,0.005799348664965985,0.9836528085640159
mean7_greedy,eval_december,evaluation,2025-12-11,0.04928015873015874,0.0034187920776644004,0.9819326861439718
mean7_greedy,eval_december,evaluation,2025-12-12,0.13132857142857143,0.0212724234920635,0.9678964713447472
mean7_greedy,eval_december,evaluation,2025-12-13,0.12623511904761905,0.02063172845804989,0.9639709066507826
mean7_greedy,eval_december,evaluation,2025-12-14,0.06661597222222222,0.006240505103458052,0.986695174616522
mean7_greedy,eval_december,evaluation,2025-12-15,0.061336805555555554,0.005326173541666665,0.9753516598344185
mean7_greedy,eval_december,evaluation,2025-12-16,0.05366517857142857,0.003980074791666666,0.9890563459528978
mean7_greedy,eval_december,evaluation,2025-12-17,0.052521428571428566,0.0039831995238095224,0.9811550518447071
mean7_greedy,eval_december,evaluation,2025-12-18,0.05642847222222221,0.004443810840419501,0.9817910354789895
mean7_greedy,eval_december,evaluation,2025-12-19,0.1354359126984127,0.023404178863378686,0.9675468209950969
mean7_greedy,eval_december,evaluation,2025-12-20,0.14118660714285713,0.02544074294926304,0.9702475685234306
mean7_greedy,eval_december,evaluation,2025-12-21,0.05431170634920634,0.004098392619047619,0.9873864387658365
netload_shape_greedy,dev_march,development,2025-03-07,0.05967694833537661,0.0063761734789659725,0.9039696406740765
netload_shape_greedy,dev_march,development,2025-03-08,0.06240508810533599,0.006072661527303906,0.9049451510048635
netload_shape_greedy,dev_march,development,2025-03-09,0.029985208363786056,0.0013907478512338767,0.9663822907953303
netload_shape_greedy,dev_march,development,2025-03-10,0.036346432448938815,0.0023452142279538086,0.9672132465235913
netload_shape_greedy,dev_march,development,2025-03-11,0.03157672292621521,0.0016557893032646913,0.957490311762311
netload_shape_greedy,dev_march,development,2025-03-12,0.033599554159222465,0.001857787424883321,0.9530844648449129
netload_shape_greedy,dev_march,development,2025-03-13,0.04384775042155358,0.003149132407007767,0.9616952013503738
netload_shape_greedy,dev_march,development,2025-03-14,0.06549333772133677,0.007384824042813469,0.8874043232160094
netload_shape_greedy,dev_march,development,2025-03-15,0.05455136749164231,0.005103390208452012,0.9247959617358193
netload_shape_greedy,dev_march,development,2025-03-16,0.03022165828824934,0.0015049300136616558,0.9532352704766498
netload_shape_greedy,dev_march,development,2025-03-17,0.03312462683451957,0.0017456969993286109,0.9398609633340763
netload_shape_greedy,dev_march,development,2025-03-18,0.02604748290058028,0.0012103522403485638,0.962835471938318
netload_shape_greedy,dev_march,development,2025-03-19,0.03023332241173038,0.0014638207116857017,0.966855491633436
netload_shape_greedy,dev_march,development,2025-03-20,0.030931020550390948,0.0015114317268262656,0.9699792721442806
netload_shape_greedy,dev_april,development,2025-04-17,0.028937574545142047,0.0014934742511094824,0.9599910778716391
netload_shape_greedy,dev_april,development,2025-04-18,0.056281290030157,0.0054660167547879186,0.9553209361098617
netload_shape_greedy,dev_april,development,2025-04-19,0.06316927101948017,0.005997697884311646,0.9472136902633967
netload_shape_greedy,dev_april,development,2025-04-20,0.03247511457501176,0.0016576070458080637,0.9449972218832271
netload_shape_greedy,dev_april,development,2025-04-21,0.028875824922269186,0.0012107419191793496,0.972456969352803
netload_shape_greedy,dev_april,development,2025-04-22,0.034586477612950556,0.001899688957186853,0.9424723544596524
netload_shape_greedy,dev_april,development,2025-04-23,0.03508778922538128,0.001973980614372354,0.9433656291356232
netload_shape_greedy,dev_april,development,2025-04-24,0.034671303799627906,0.001718488022865331,0.9511934378078498
netload_shape_greedy,dev_april,development,2025-04-25,0.06440571303392227,0.007412895039254547,0.9394301101197654
netload_shape_greedy,dev_april,development,2025-04-26,0.07458868435309471,0.010021190825684057,0.9317998223683579
netload_shape_greedy,dev_april,development,2025-04-27,0.03143456585907215,0.0016709621695060873,0.9609918816815369
netload_shape_greedy,dev_april,development,2025-04-28,0.055352712321993236,0.005664126969661085,0.9099067599067598
netload_shape_greedy,dev_april,development,2025-04-29,0.03206625584008855,0.0016047769044932108,0.948086866184026
netload_shape_greedy,dev_april,development,2025-04-30,0.036461394348606964,0.002503006300583889,0.9268363750431536
netload_shape_greedy,val_june,validation,2025-06-08,0.0580543956390078,0.005403045108440549,0.9155815448918898
netload_shape_greedy,val_june,validation,2025-06-09,0.058198262853090946,0.005193027389971826,0.913440177964657
netload_shape_greedy,val_june,validation,2025-06-10,0.056850150284782366,0.004992248596715789,0.9207055717114717
netload_shape_greedy,val_june,validation,2025-06-11,0.06329140467957169,0.006270623947177135,0.9140612833190082
netload_shape_greedy,val_june,validation,2025-06-12,0.06094113965151306,0.0056872665548804435,0.92572326526042
netload_shape_greedy,val_june,validation,2025-06-13,0.03532803691623484,0.002143790207431745,0.964386870415717
netload_shape_greedy,val_june,validation,2025-06-14,0.042782141116819106,0.0031707044564525957,0.9456995934823239
netload_shape_greedy,val_june,validation,2025-06-15,0.05544741854408447,0.0052587277777346375,0.9401584882233749
netload_shape_greedy,val_june,validation,2025-06-16,0.052247952578961296,0.004985486319725338,0.9321264331479723
netload_shape_greedy,val_june,validation,2025-06-17,0.061037083886313334,0.006442180545961008,0.9319065991479785
netload_shape_greedy,val_june,validation,2025-06-18,0.053377598489289815,0.0050860666331405836,0.9458091650687649
netload_shape_greedy,val_june,validation,2025-06-19,0.04429188938177131,0.0036453191576102583,0.9521228763493026
netload_shape_greedy,val_june,validation,2025-06-20,0.04509757306878068,0.0029558834756503987,0.9450576170103808
netload_shape_greedy,val_june,validation,2025-06-21,0.060240988879282184,0.005670978462699511,0.9235299850599319
netload_shape_greedy,val_august,validation,2025-08-18,0.03652649209211925,0.0020097856508329345,0.9779167005812668
netload_shape_greedy,val_august,validation,2025-08-19,0.032986875484885075,0.0017779979752659374,0.9704464481300201
netload_shape_greedy,val_august,validation,2025-08-20,0.04100994140056746,0.002654323105858204,0.960693433700985
netload_shape_greedy,val_august,validation,2025-08-21,0.03589870916894388,0.0021450072709403773,0.9579364178290523
netload_shape_greedy,val_august,validation,2025-08-22,0.060655695448973646,0.006137839195809634,0.9655673401224998
netload_shape_greedy,val_august,validation,2025-08-23,0.06018912500495394,0.006168436476553625,0.964891251599285
netload_shape_greedy,val_august,validation,2025-08-24,0.036927674572728726,0.0021394117966740353,0.9815097073287923
netload_shape_greedy,val_august,validation,2025-08-25,0.04177134751590594,0.002677699593161791,0.9634383926521951
netload_shape_greedy,val_august,validation,2025-08-26,0.037660844265014495,0.0023450171367129435,0.9695391945379005
netload_shape_greedy,val_august,validation,2025-08-27,0.0499092101990747,0.0035274915132966853,0.9601377705544879
netload_shape_greedy,val_august,validation,2025-08-28,0.05473257556052174,0.005308796317691307,0.9297844421376423
netload_shape_greedy,val_august,validation,2025-08-29,0.05360504875866525,0.0047145413271756685,0.9653283498111084
netload_shape_greedy,val_august,validation,2025-08-30,0.0676563286572937,0.007601751026131121,0.9664666892403894
netload_shape_greedy,val_august,validation,2025-08-31,0.04427918375551823,0.003031670676736968,0.9540832730487904
netload_shape_greedy,eval_september,evaluation,2025-09-10,0.08399301873800856,0.012951124424721232,0.9051884896712484
netload_shape_greedy,eval_september,evaluation,2025-09-11,0.0804244822429965,0.013429834964084888,0.9312484238092714
netload_shape_greedy,eval_september,evaluation,2025-09-12,0.07292520744587334,0.008522663287649813,0.9330337855371815
netload_shape_greedy,eval_september,evaluation,2025-09-13,0.07283170253537362,0.010026345341453313,0.9207276760883394
netload_shape_greedy,eval_september,evaluation,2025-09-14,0.07206630523920471,0.010223936454777618,0.9123015370807429
netload_shape_greedy,eval_september,evaluation,2025-09-15,0.06623960756680101,0.009444744636037058,0.9483682983682985
netload_shape_greedy,eval_september,evaluation,2025-09-16,0.06590286437556125,0.0076034681046872644,0.9192074166329133
netload_shape_greedy,eval_september,evaluation,2025-09-17,0.06555161317176024,0.008182375774603654,0.9250349400259249
netload_shape_greedy,eval_september,evaluation,2025-09-18,0.060708841537765026,0.006567160044080959,0.9234304385326065
netload_shape_greedy,eval_september,evaluation,2025-09-19,0.04576700994448066,0.0034183326109402863,0.9488746885298609
netload_shape_greedy,eval_september,evaluation,2025-09-20,0.04910676783969192,0.003915446934236039,0.9493288320874529
netload_shape_greedy,eval_september,evaluation,2025-09-21,0.06403433412611016,0.007268301716893244,0.8968207877616124
netload_shape_greedy,eval_september,evaluation,2025-09-22,0.0588172919786384,0.005218926829645206,0.9244693442453845
netload_shape_greedy,eval_september,evaluation,2025-09-23,0.05468538083644178,0.005423887837770014,0.9369923518778022
netload_shape_greedy,eval_december,evaluation,2025-12-08,0.06120831618434727,0.007627123421753035,0.974666374622928
netload_shape_greedy,eval_december,evaluation,2025-12-09,0.05876959202715463,0.006531125475392289,0.9746543176900911
netload_shape_greedy,eval_december,evaluation,2025-12-10,0.06490101122131146,0.008382868299395644,0.9715576954398193
netload_shape_greedy,eval_december,evaluation,2025-12-11,0.05259748482391498,0.005511889750478821,0.9692116481915994
netload_shape_greedy,eval_december,evaluation,2025-12-12,0.06373201907300761,0.009748478906550805,0.9603327706775984
netload_shape_greedy,eval_december,evaluation,2025-12-13,0.06521384184960047,0.00914307957124643,0.9553803506358318
netload_shape_greedy,eval_december,evaluation,2025-12-14,0.05636056196840595,0.006057663632050361,0.9765151043245831
netload_shape_greedy,eval_december,evaluation,2025-12-15,0.05419305923697043,0.005592608102005655,0.9658186640945262
netload_shape_greedy,eval_december,evaluation,2025-12-16,0.04486702992558083,0.0038345600422240366,0.9798328108672937
netload_shape_greedy,eval_december,evaluation,2025-12-17,0.04385756373451715,0.0033911703731211466,0.9768306406237441
netload_shape_greedy,eval_december,evaluation,2025-12-18,0.046580154398287325,0.004098607429943977,0.9729412556684998
netload_shape_greedy,eval_december,evaluation,2025-12-19,0.057915417894166,0.006144826792124901,0.9668394823567237
netload_shape_greedy,eval_december,evaluation,2025-12-20,0.05368262827996108,0.005226125423666104,0.9718672132465236
netload_shape_greedy,eval_december,evaluation,2025-12-21,0.0406688479500526,0.0028205160389670357,0.9798950644965216
mean7_value_update,dev_march,development,2025-03-07,0.1406079365079365,0.025812069433106582,0.9004530387966112
mean7_value_update,dev_march,development,2025-03-08,0.15116150793650796,0.029660804790249438,0.9012034828478184
mean7_value_update,dev_march,development,2025-03-09,0.04534335317460317,0.002935350936791382,0.9674553567396539
mean7_value_update,dev_march,development,2025-03-10,0.06240009920634922,0.005933916778628118,0.9704485170002412
mean7_value_update,dev_march,development,2025-03-11,0.05405089285714286,0.004426625905612246,0.9549452514774767
mean7_value_update,dev_march,development,2025-03-12,0.048841567460317474,0.0034835145734126993,0.9494854703931044
mean7_value_update,dev_march,development,2025-03-13,0.0678621031746032,0.007296072604875285,0.9513061650992686
mean7_value_update,dev_march,development,2025-03-14,0.14629573412698413,0.02758656129960317,0.8839480024694369
mean7_value_update,dev_march,development,2025-03-15,0.13138422619047618,0.022313922813208615,0.9237249052782829
mean7_value_update,dev_march,development,2025-03-16,0.0531282738095238,0.004252353218537414,0.9561962022714037
mean7_value_update,dev_march,development,2025-03-17,0.03631359126984128,0.0018954247548185952,0.9447038362227514
mean7_value_update,dev_march,development,2025-03-18,0.048267757936507935,0.003697788533163265,0.9574259226369431
mean7_value_update,dev_march,development,2025-03-19,0.04881170634920636,0.0036881068537414977,0.9667248748610364
mean7_value_update,dev_march,development,2025-03-20,0.056766964285714275,0.004485051909013604,0.9592827739764247
mean7_value_update,dev_april,development,2025-04-17,0.05517619047619049,0.004431555816326532,0.951180425148454
mean7_value_update,dev_april,development,2025-04-18,0.13584444444444443,0.023298545683106575,0.9565125653664797
mean7_value_update,dev_april,development,2025-04-19,0.13859573412698412,0.02475537533871882,0.9287746024515782
mean7_value_update,dev_april,development,2025-04-20,0.053529960317460316,0.004229155464852606,0.9417217518381895
mean7_value_update,dev_april,development,2025-04-21,0.04580932539682539,0.003034478191609977,0.9717154687283549
mean7_value_update,dev_april,development,2025-04-22,0.060242261904761896,0.005172155977891156,0.9377641221868509
mean7_value_update,dev_april,development,2025-04-23,0.05768124999999999,0.004809073907312924,0.9413802561899456
mean7_value_update,dev_april,development,2025-04-24,0.0493328373015873,0.00366308536989796,0.9503032324778637
mean7_value_update,dev_april,development,2025-04-25,0.15006011904761907,0.02804857521258504,0.9428864239209066
mean7_value_update,dev_april,development,2025-04-26,0.15092718253968254,0.030297789512471654,0.9330236035104831
mean7_value_update,dev_april,development,2025-04-27,0.05493998015873017,0.0047639669401927445,0.952306888513785
mean7_value_update,dev_april,development,2025-04-28,0.08564384920634921,0.011570952406462585,0.9080830601273171
mean7_value_update,dev_april,development,2025-04-29,0.04940337301587302,0.003729308724489795,0.9424341741723355
mean7_value_update,dev_april,development,2025-04-30,0.05083402777777778,0.0042909022945011345,0.9241798255031051
mean7_value_update,val_june,validation,2025-06-08,0.041805952380952374,0.002405002766439909,0.9684792219274979
mean7_value_update,val_june,validation,2025-06-09,0.059196924603174605,0.005445977705498866,0.9546548347890249
mean7_value_update,val_june,validation,2025-06-10,0.054851289682539675,0.004643923932823129,0.9685032724544763
mean7_value_update,val_june,validation,2025-06-11,0.07027430555555556,0.0073644145734127016,0.958681937427075
mean7_value_update,val_june,validation,2025-06-12,0.06014662698412698,0.005016969742063492,0.9725503829100557
mean7_value_update,val_june,validation,2025-06-13,0.12945714285714283,0.02129744157596371,0.9254611018623572
mean7_value_update,val_june,validation,2025-06-14,0.133205753968254,0.023121778259637193,0.9360359618135647
mean7_value_update,val_june,validation,2025-06-15,0.05559444444444445,0.004814738007369614,0.9722801345155363
mean7_value_update,val_june,validation,2025-06-16,0.05662182539682539,0.004531992035147391,0.9707146854638347
mean7_value_update,val_june,validation,2025-06-17,0.060974305555555545,0.00627256188066893,0.9641387348283901
mean7_value_update,val_june,validation,2025-06-18,0.05118859126984127,0.0039033341142290265,0.9738575816434278
mean7_value_update,val_june,validation,2025-06-19,0.045914384920634904,0.003089191934523808,0.9685424258818189
mean7_value_update,val_june,validation,2025-06-20,0.14658918650793654,0.026588349678287982,0.9264034032741292
mean7_value_update,val_june,validation,2025-06-21,0.15586805555555555,0.03225611370748299,0.8999908568355729
mean7_value_update,val_august,validation,2025-08-18,0.059799702380952384,0.005162303062641723,0.9721173100598077
mean7_value_update,val_august,validation,2025-08-19,0.053927380952380956,0.004113619761904762,0.9718772041599965
mean7_value_update,val_august,validation,2025-08-20,0.07831785714285716,0.008954767735260771,0.9562906481503984
mean7_value_update,val_august,validation,2025-08-21,0.05832400793650795,0.005429714937641723,0.9560012820530527
mean7_value_update,val_august,validation,2025-08-22,0.13174890873015874,0.021711866951530615,0.961904034667501
mean7_value_update,val_august,validation,2025-08-23,0.13412797619047623,0.021802774095804993,0.9589934078790788
mean7_value_update,val_august,validation,2025-08-24,0.05130654761904762,0.003998993214285715,0.9772375384193688
mean7_value_update,val_august,validation,2025-08-25,0.06873551587301588,0.006953463526077098,0.9520646974370787
mean7_value_update,val_august,validation,2025-08-26,0.0552484126984127,0.004510137774943311,0.9712864144490283
mean7_value_update,val_august,validation,2025-08-27,0.06640932539682538,0.0065826961961451234,0.9556505820503622
mean7_value_update,val_august,validation,2025-08-28,0.07400505952380951,0.009359691568877547,0.9316813995706448
mean7_value_update,val_august,validation,2025-08-29,0.13391428571428574,0.022878937020975057,0.9551000723414517
mean7_value_update,val_august,validation,2025-08-30,0.1447313492063492,0.028693702777777774,0.96004035049517
mean7_value_update,val_august,validation,2025-08-31,0.05793521825396827,0.00448783386479592,0.9474328303927602
mean7_value_update,eval_september,evaluation,2025-09-10,0.08075823412698412,0.00962936953089569,0.9176312193553573
mean7_value_update,eval_september,evaluation,2025-09-11,0.05342291666666665,0.003983710712868478,0.9372447323820464
mean7_value_update,eval_september,evaluation,2025-09-12,0.13119454365079364,0.021942914981575964,0.9459919198378696
mean7_value_update,eval_september,evaluation,2025-09-13,0.1423347222222222,0.0261781421201814,0.9513201336731162
mean7_value_update,eval_september,evaluation,2025-09-14,0.06920803571428571,0.007160951310941043,0.9190112471707496
